LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType	CustomerCode	PO_Number	Warehouse	OrderNumber
201106270759	06/27/2011	06/27/2011	4255	  1369-1-01	1176070733	5.7	1	55.7	12056945	3901	14126	00004693        	1	0	     72224	1	0
201106270759	06/27/2011	06/27/2011	4256	  1369-1-01	1176070734	5.7	1	60.7	12056946	3901	14126	00004693        	1	0	     72224	1	0
201106270759	06/27/2011	06/27/2011	4257	  1369-1-01	1176070735	6.18	1	57.6	12056947	3901	14126	00004693        	1	0	     72224	1	0
201106270759	06/27/2011	06/27/2011	4258	  1369-1-01	1176070736	5.7	1	62.1	12056948	3901	14126	00004693        	1	0	     72224	1	0
201106270759	06/27/2011	06/27/2011	4259	  1369-1-01	1176070737	5.7	1	60.9	12056949	3901	14126	00004693        	1	0	     72224	1	0
201106270759	06/27/2011	06/27/2011	4260	  1369-1-01	1176070739	5.7	1	58.3	12056950	3901	14126	00004693        	1	0	     72224	1	0
201106270759	06/27/2011	06/27/2011	4261	  1369-1-01	1176070743	6.18	1	64.5	12056951	3901	14126	00004693        	1	0	     72224	1	0
201106270759	06/27/2011	06/27/2011	4262	  1369-1-01	1176070745	5.7	1	67.6	12056952	3901	14126	00004693        	1	0	     72224	1	0
201106270759	06/27/2011	06/27/2011	6827	 42256-1-01	0000571349	3.16	1	13.6	12056953	8   	0		3	0		1	0
201106270759	06/27/2011	06/27/2011	6828	 42256-1-01	0000571350	3.16	1	15.9	12056954	8   	0		3	0		1	0
201106270800	06/27/2011	06/27/2011	6829	 66634-1-01	0000571351	2.55	1	15.9	12056955	8   	0		3	0		1	0
201106270800	06/27/2011	06/27/2011	1330	 82147-1-01	12056956  	20.68	1	6	12056956	101 	0		1	0		1	0
201106270800	06/27/2011	06/27/2011	1331	 82147-1-01	12056957  	20.68	1	6	12056957	101 	0		1	0		1	0
201106270800	06/27/2011	06/27/2011	1332	 82147-1-01	12056958  	20.68	1	6	12056958	101 	0		1	0		1	0
201106270800	06/27/2011	06/27/2011	1333	 82147-1-01	12056959  	20.68	1	3	12056959	101 	0		1	0		1	0
201106270801	06/27/2011	06/27/2011	1334	 82677-1-01	12056960  	47.5951	1	5	12056960	101 	0		1	0		1	0
201106270803	06/27/2011	06/27/2011	4263	  1368-1-01	7107141913	9.3	1	60.9	12056961	3901	14126	00004692        	1	0	     72224	1	0
201106270803	06/27/2011	06/27/2011	4264	  1368-1-01	7107141945	9.3	1	59.4	12056962	3901	14126	00004692        	1	0	     72224	1	0
201106270803	06/27/2011	06/27/2011	4265	  1368-1-01	7107142143	9.3	1	62.5	12056963	3901	14126	00004692        	1	0	     72224	1	0
201106270803	06/27/2011	06/27/2011	4266	  1368-1-01	7107142148	9.3	1	60.8	12056964	3901	14126	00004692        	1	0	     72224	1	0
201106270803	06/27/2011	06/27/2011	4267	  1368-1-01	7107142350	9.3	1	56.1	12056965	3901	14126	00004692        	1	0	     72224	1	0
201106270803	06/27/2011	06/27/2011	635	 48501-1-01	18230007  	0.93	-1	-49.5	12056966	7320	12068	00004925        	4	0		1	0
