LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType
201103230809	03/23/2011	03/23/2011	1504	 10003-1-01	0025960139	20.1441	1	14.86	11845378	1   	0		3
201103230809	03/23/2011	03/23/2011	1505	 65876-1-01	0025960140	4.3571	1	1.28	11845379	1   	0		3
201103230810	03/23/2011	03/23/2011	1506	 65962-1-01	0025960141	5.6714	1	0.5	11845380	1   	0		3
201103230810	03/23/2011	03/23/2011	1507	 65924-1-01	0025960142	4.3571	1	1.06	11845381	1   	0		3
201103230811	03/23/2011	03/23/2011	1508	 65842-1-01	0025960143	4.3571	1	0.94	11845382	1   	0		3
201103230811	03/23/2011	03/23/2011	1509	 65906-1-01	0025960144	4.0235	1	1.02	11845383	1   	0		3
201103230812	03/23/2011	03/23/2011	1510	 65964-1-01	0025960145	5.6714	1	0.76	11845384	1   	0		3
201103230813	03/23/2011	03/23/2011	1511	 65945-1-01	0025960146	4.3571	1	0.62	11845385	1   	0		3
201103230813	03/23/2011	03/23/2011	1512	 65817-1-01	0025960147	4.3571	1	1.3	11845386	1   	0		3
201103230814	03/23/2011	03/23/2011	1513	 35959-1-01	0025960148	10.0677	1	8.44	11845387	1   	0		3
201103230814	03/23/2011	03/23/2011	1514	 15536-1-01	0025960149	15.7298	1	9.8	11845388	1   	0		3
201103230815	03/23/2011	03/23/2011	1515	 15536-1-01	0025960150	15.7298	1	9.7	11845389	1   	0		3
201103230815	03/23/2011	03/23/2011	1516	 15536-1-01	0025960151	15.7298	1	9.78	11845390	1   	0		3
201103230817	03/23/2011	03/23/2011	1517	 65856-1-01	0025960152	4.3571	1	1.3	11845391	1   	0		3
201103230819	03/23/2011	03/23/2011	1518	 39601-1-01	0025960153	8.5233	1	10.04	11845392	1   	0		3
201103230820	03/23/2011	03/23/2011	1519	 39601-1-01	0025960154	8.5233	1	9.86	11845393	1   	0		3
201103230824	03/23/2011	03/23/2011	1520	 56602-1-01	0025960155	11.5429	1	0.8	11845394	1   	0		3
201103230825	03/23/2011	03/23/2011	1521	 56600-1-01	0025960156	11.5429	1	0.68	11845395	1   	0		3
201103230825	03/23/2011	03/23/2011	1522	 38511-1-01	0025960157	7.5	1	0.76	11845396	1   	0		3
201103230825	03/23/2011	03/23/2011	1523	 14187-1-01	0025960158	22.8917	1	13.16	11845397	1   	0		3
201103230826	03/23/2011	03/23/2011	1524	 14187-1-01	0025960159	22.8917	1	13.16	11845398	1   	0		3
201103230826	03/23/2011	03/23/2011	1525	 14187-1-01	0025960160	22.8917	1	12.98	11845399	1   	0		3
201103230826	03/23/2011	03/23/2011	1526	 14187-1-01	0025960161	22.8917	1	13.04	11845400	1   	0		3
201103230827	03/23/2011	03/23/2011	1527	 14190-1-01	0025960162	19.075	1	8.68	11845401	1   	0		3
201103230829	03/23/2011	03/23/2011	1528	 65962-1-01	0025960163	5.6714	1	9.46	11845402	1   	0		3
201103230830	03/23/2011	03/23/2011	1529	 10005-1-01	0025960164	20.1441	1	15.02	11845403	1   	0		3
201103230831	03/23/2011	03/23/2011	1530	 10005-1-01	0025960165	20.1441	1	14.94	11845404	1   	0		3
201103230831	03/23/2011	03/23/2011	1531	 10005-1-01	0025960166	20.1441	1	15.04	11845405	1   	0		3
201103230831	03/23/2011	03/23/2011	1532	 10005-1-01	0025960167	20.1441	1	15.14	11845406	1   	0		3
201103230831	03/23/2011	03/23/2011	1533	 10005-1-01	0025960168	20.1441	1	15.1	11845407	1   	0		3
201103230831	03/23/2011	03/23/2011	1534	 10005-1-01	0025960169	20.1441	1	15.02	11845408	1   	0		3
201103230832	03/23/2011	03/23/2011	1535	 43772-1-01	0025960170	5.88	1	14.84	11845409	1   	0		3
201103230832	03/23/2011	03/23/2011	1536	 43772-1-01	0025960171	5.88	1	14.98	11845410	1   	0		3
201103230841	03/23/2011	03/23/2011	1537	 35236-1-01	0025960172	18.7667	1	14.76	11845411	1   	0		3
201103230842	03/23/2011	03/23/2011	1538	 35236-1-01	0025960173	18.7667	1	14.8	11845412	1   	0		3
201103230843	03/23/2011	03/23/2011	1539	 35236-1-01	0025960174	18.7667	1	14.66	11845413	1   	0		3
201103230843	03/23/2011	03/23/2011	1540	 35236-1-01	0025960175	18.7667	1	14.78	11845414	1   	0		3
201103230843	03/23/2011	03/23/2011	1541	 35236-1-01	0025960176	18.7667	1	14.72	11845415	1   	0		3
201103230844	03/23/2011	03/23/2011	1542	 35236-1-01	0025960177	18.7667	1	14.42	11845416	1   	0		3
201103230844	03/23/2011	03/23/2011	1543	 35236-1-01	0025960178	18.7667	1	14.66	11845417	1   	0		3
201103230845	03/23/2011	03/23/2011	1544	 35236-1-01	0025960179	18.7667	1	14.84	11845418	1   	0		3
201103230845	03/23/2011	03/23/2011	1545	 35236-1-01	0025960180	18.7667	1	14.72	11845419	1   	0		3
201103230845	03/23/2011	03/23/2011	1546	 35236-1-01	0025960181	18.7667	1	14.78	11845420	1   	0		3
201103230846	03/23/2011	03/23/2011	1547	 35236-1-01	0025960182	18.7667	1	14.66	11845421	1   	0		3
201103230846	03/23/2011	03/23/2011	1548	 35236-1-01	0025960183	18.7667	1	14.74	11845422	1   	0		3
201103230847	03/23/2011	03/23/2011	1549	 35236-1-01	0025960184	18.7667	1	14.58	11845423	1   	0		3
201103230848	03/23/2011	03/23/2011	1550	 35236-1-01	0025960185	18.7667	1	14.58	11845424	1   	0		3
201103230848	03/23/2011	03/23/2011	1551	 35236-1-01	0025960186	18.7667	1	14.64	11845425	1   	0		3
201103230848	03/23/2011	03/23/2011	1552	 34601-1-01	0025960187	6.3735	1	9.9	11845426	1   	0		3
201103230849	03/23/2011	03/23/2011	1553	 35236-1-01	0025960188	18.7667	1	14.88	11845427	1   	0		3
201103230849	03/23/2011	03/23/2011	1554	 35236-1-01	0025960189	18.7667	1	14.76	11845428	1   	0		3
201103230850	03/23/2011	03/23/2011	5251	 14254-1-01	0025949664	17.9187	1	14.94	11845429	6397	1		1
201103230850	03/23/2011	03/23/2011	1555	 35236-1-01	0025960190	18.7667	1	14.76	11845430	1   	0		3
201103230850	03/23/2011	03/23/2011	1556	 35236-1-01	0025960191	18.7667	1	14.88	11845431	1   	0		3
201103230850	03/23/2011	03/23/2011	1557	 35236-1-01	0025960192	18.7667	1	14.86	11845432	1   	0		3
201103230852	03/23/2011	03/23/2011	1558	 34590-1-01	0025960193	6.3735	1	10.46	11845433	1   	0		3
201103230853	03/23/2011	03/23/2011	1559	 38412-1-01	0025960194	4.5416	1	9.74	11845434	1   	0		3
201103230853	03/23/2011	03/23/2011	1560	 38412-1-01	0025960195	4.5416	1	9.84	11845435	1   	0		3
201103230854	03/23/2011	03/23/2011	1561	 14569-1-01	0025960196	15.6483	1	13.7	11845436	1   	0		3
201103230854	03/23/2011	03/23/2011	1562	 14569-1-01	0025960197	15.6483	1	13.54	11845437	1   	0		3
201103230855	03/23/2011	03/23/2011	1563	 14509-1-01	0025960198	6.7412	1	15.3	11845438	1   	0		3
201103230856	03/23/2011	03/23/2011	1564	 38511-1-01	0025960199	7.5	1	8.94	11845439	1   	0		3
201103230856	03/23/2011	03/23/2011	1565	 38511-1-01	0025960200	7.5	1	8.96	11845440	1   	0		3
201103230857	03/23/2011	03/23/2011	1954	 35242-1-01	0025956854	16.8708	-1	-13.1	11845441	7330	1		4
201103230857	03/23/2011	03/23/2011	3628	 35242-1-01	0025956854	16.8708	1	13.1	11845442	7331	1		1
201103230858	03/23/2011	03/23/2011	1955	 14254-1-01	0025949664	17.9187	-1	-14.94	11845443	7330	1		4
201103230858	03/23/2011	03/23/2011	3629	 14254-1-01	0025949664	17.9187	1	14.94	11845444	7331	1		1
201103230900	03/23/2011	03/23/2011	1566	 14115-1-01	0025960201	14	1	12.62	11845445	1   	0		3
201103230900	03/23/2011	03/23/2011	1567	 14115-1-01	0025960202	14	1	12.6	11845446	1   	0		3
201103230900	03/23/2011	03/23/2011	1568	 14115-1-01	0025960203	14	1	12.7	11845447	1   	0		3
201103230900	03/23/2011	03/23/2011	1569	 14115-1-01	0025960204	14	1	12.7	11845448	1   	0		3
201103230901	03/23/2011	03/23/2011	1570	 14115-1-01	0025960205	14	1	12.5	11845449	1   	0		3
201103230903	03/23/2011	03/23/2011	1571	 14569-1-01	0025960206	15.6483	1	13.34	11845450	1   	0		3
201103230903	03/23/2011	03/23/2011	1572	 36029-1-01	0025960207	6.8833	1	9.1	11845451	1   	0		3
201103230904	03/23/2011	03/23/2011	1573	 14569-1-01	0025960208	15.6483	1	13.66	11845452	1   	0		3
201103230904	03/23/2011	03/23/2011	1574	 65834-1-01	0025960209	4.3571	1	10.04	11845453	1   	0		3
201103230905	03/23/2011	03/23/2011	1575	 42211-1-01	0025960210	6.9538	1	10.1	11845454	1   	0		3
201103230905	03/23/2011	03/23/2011	1576	 42211-1-01	0025960211	6.9538	1	10.16	11845455	1   	0		3
201103230905	03/23/2011	03/23/2011	1577	 10005-1-01	0025960212	20.1441	1	15.08	11845456	1   	0		3
201103230905	03/23/2011	03/23/2011	1578	 10005-1-01	0025960213	20.1441	1	15.02	11845457	1   	0		3
201103230906	03/23/2011	03/23/2011	1579	 14150-1-01	0025960214	7.9049	1	14.62	11845458	1   	0		3
201103230906	03/23/2011	03/23/2011	1580	 42211-1-01	0025960215	6.9538	1	10.14	11845459	1   	0		3
201103230906	03/23/2011	03/23/2011	1581	 42211-1-01	0025960216	6.9538	1	10.16	11845460	1   	0		3
201103230906	03/23/2011	03/23/2011	1582	 42211-1-01	0025960217	6.9538	1	10.2	11845461	1   	0		3
201103230906	03/23/2011	03/23/2011	1583	 42211-1-01	0025960218	6.9538	1	10.12	11845462	1   	0		3
201103230908	03/23/2011	03/23/2011	1584	 10005-1-01	0025960219	20.1441	1	15.18	11845463	1   	0		3
201103230908	03/23/2011	03/23/2011	1585	 10006-1-01	0025960220	20.1441	1	8.9	11845464	1   	0		3
201103230909	03/23/2011	03/23/2011	1586	 10006-1-01	0025960221	20.1441	1	8.88	11845465	1   	0		3
201103230909	03/23/2011	03/23/2011	1587	 10006-1-01	0025960222	20.1441	1	8.92	11845466	1   	0		3
