LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType	PO_Number	Warehouse
201106201150	06/20/2011	06/20/2011	3894	 15529-1-01	0026062149	13.4726	1	15.2	12041429	1   	0		3		1
201106201150	06/20/2011	06/20/2011	3895	 15529-1-01	0026062150	13.4726	1	15.14	12041430	1   	0		3		1
201106201150	06/20/2011	06/20/2011	3896	 15529-1-01	0026062151	13.4726	1	15.16	12041431	1   	0		3		1
201106201150	06/20/2011	06/20/2011	3897	 36050-1-01	0026062152	9.0796	1	10.04	12041432	1   	0		3		1
201106201151	06/20/2011	06/20/2011	3689	  2009-1-01	6907135000	7.98	1	81.2	12041433	3901	14126	00004767        	1	     56480	1
201106201151	06/20/2011	06/20/2011	3690	  2009-1-01	6907135119	7.98	1	81.2	12041434	3901	14126	00004767        	1	     56480	1
201106201151	06/20/2011	06/20/2011	3691	  2009-1-01	6907135220	7.98	1	66.2	12041435	3901	14126	00004767        	1	     56480	1
201106201151	06/20/2011	06/20/2011	3692	  2009-1-01	6907135239	7.98	1	73.6	12041436	3901	14126	00004767        	1	     56480	1
201106201151	06/20/2011	06/20/2011	3693	  2009-1-01	6907135317	7.98	1	71.3	12041437	3901	14126	00004767        	1	     56480	1
201106201151	06/20/2011	06/20/2011	3694	  2009-1-01	6907135411	7.98	1	71.2	12041438	3901	14126	00004767        	1	     56480	1
201106201151	06/20/2011	06/20/2011	3695	  2009-1-01	6907135440	7.98	1	63.9	12041439	3901	14126	00004767        	1	     56480	1
201106201151	06/20/2011	06/20/2011	3696	  2009-1-01	6907135607	7.98	1	67.5	12041440	3901	14126	00004767        	1	     56480	1
201106201151	06/20/2011	06/20/2011	3697	  2009-1-01	6907135657	7.98	1	65.9	12041441	3901	14126	00004767        	1	     56480	1
201106201151	06/20/2011	06/20/2011	3698	  2009-1-01	6907135800	7.98	1	65.5	12041442	3901	14126	00004767        	1	     56480	1
201106201152	06/20/2011	06/20/2011	6496	 34190-1-01	0026059682	7.5	-1	-8.58	12041443	7340	1		4		1
201106201152	06/20/2011	06/20/2011	7219	 34187-1-01	0026059682	7.5	1	8.58	12041444	7341	1		1		1
201106201152	06/20/2011	06/20/2011	6497	 34190-1-01	0026059662	7.5	-1	-8.78	12041445	7340	1		4		1
201106201152	06/20/2011	06/20/2011	7220	 34187-1-01	0026059662	7.5	1	8.78	12041446	7341	1		1		1
201106201152	06/20/2011	06/20/2011	6498	 34190-1-01	0026059929	7.5	-1	-8.56	12041447	7340	1		4		1
201106201152	06/20/2011	06/20/2011	7221	 34187-1-01	0026059929	7.5	1	8.56	12041448	7341	1		1		1
201106201152	06/20/2011	06/20/2011	3699	  2009-1-01	6707142333	7.98	1	78.3	12041449	3901	14126	00004766        	1	     56480	1
201106201152	06/20/2011	06/20/2011	3700	  2009-1-01	6707142359	7.98	1	72.8	12041450	3901	14126	00004766        	1	     56480	1
201106201152	06/20/2011	06/20/2011	3701	  2009-1-01	6707142500	7.98	1	79.3	12041451	3901	14126	00004766        	1	     56480	1
201106201152	06/20/2011	06/20/2011	3702	  2009-1-01	6707142516	7.98	1	74.2	12041452	3901	14126	00004766        	1	     56480	1
201106201152	06/20/2011	06/20/2011	3703	  2009-1-01	6707142523	7.98	1	67.2	12041453	3901	14126	00004766        	1	     56480	1
201106201152	06/20/2011	06/20/2011	3704	  2009-1-01	6707142552	7.98	1	69.9	12041454	3901	14126	00004766        	1	     56480	1
201106201152	06/20/2011	06/20/2011	3705	  2009-1-01	6707142623	7.98	1	81.3	12041455	3901	14126	00004766        	1	     56480	1
201106201152	06/20/2011	06/20/2011	3706	  2009-1-01	6707142704	7.98	1	80.2	12041456	3901	14126	00004766        	1	     56480	1
201106201152	06/20/2011	06/20/2011	3707	  2009-1-01	6707142732	7.98	1	64.9	12041457	3901	14126	00004766        	1	     56480	1
201106201152	06/20/2011	06/20/2011	3708	  2009-1-01	6707142813	7.98	1	70.4	12041458	3901	14126	00004766        	1	     56480	1
201106201152	06/20/2011	06/20/2011	6499	 38496-1-01	0026052626	7.5	-1	-10.1	12041459	7340	1		4		1
201106201152	06/20/2011	06/20/2011	7222	 38510-1-01	0026052626	7.5	1	10.1	12041460	7341	1		1		1
201106201152	06/20/2011	06/20/2011	6500	 38496-1-01	0026052625	7.5	-1	-10.18	12041461	7340	1		4		1
201106201152	06/20/2011	06/20/2011	7223	 38510-1-01	0026052625	7.5	1	10.18	12041462	7341	1		1		1
201106201153	06/20/2011	06/20/2011	3898	 15558-1-01	0026062153	5	1	12.06	12041463	1   	0		3		1
201106201153	06/20/2011	06/20/2011	3709	  2009-1-01	6507132727	7.98	1	65.3	12041464	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3710	  2009-1-01	6507132737	7.98	1	77.7	12041465	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3711	  2009-1-01	6507132749	7.98	1	65.5	12041466	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3712	  2009-1-01	6507132756	7.98	1	76.9	12041467	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3713	  2009-1-01	6507132829	7.98	1	74.1	12041468	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3714	  2009-1-01	6507132843	7.98	1	87.2	12041469	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3715	  2009-1-01	6507132853	7.98	1	72.7	12041470	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3716	  2009-1-01	6507132904	7.98	1	67.5	12041471	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3717	  2009-1-01	6507132910	7.98	1	66.8	12041472	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3718	  2009-1-01	6507132948	7.98	1	72.6	12041473	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3719	  2009-1-01	6507152125	7.98	1	76.9	12041474	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3720	  2009-1-01	6707143942	7.98	1	82.1	12041475	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3721	  2009-1-01	6707144805	7.98	1	90.5	12041476	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3722	  2009-1-01	6907134925	7.98	1	76.1	12041477	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3723	  2009-1-01	6907135052	7.98	1	75.2	12041478	3901	14126	00004765        	1	     56480	1
201106201153	06/20/2011	06/20/2011	3899	 15558-1-01	0026062154	5	1	12.2	12041479	1   	0		3		1
201106201153	06/20/2011	06/20/2011	3900	 35555-1-01	0026062155	4	1	12.86	12041480	1   	0		3		1
201106201154	06/20/2011	06/20/2011	3901	 35555-1-01	0026062156	4	1	12.84	12041481	1   	0		3		1
201106201154	06/20/2011	06/20/2011	3902	 35207-1-01	0026062157	17.8676	1	9.92	12041482	1   	0		3		1
201106201157	06/20/2011	06/20/2011	3903	 36022-1-01	0026062158	7.35	1	10	12041483	1   	0		3		1
201106201157	06/20/2011	06/20/2011	3904	 15529-1-01	0026062159	13.4726	1	15.1	12041484	1   	0		3		1
201106201157	06/20/2011	06/20/2011	3905	 15529-1-01	0026062160	13.4726	1	15.3	12041485	1   	0		3		1
201106201157	06/20/2011	06/20/2011	3724	  1038-1-01	0000192357	5.65	1	74.1	12041486	3901	14126	00004764        	1	     56480	1
201106201157	06/20/2011	06/20/2011	3725	  1038-1-01	6807065845	5.65	1	73.9	12041487	3901	14126	00004764        	1	     56480	1
201106201157	06/20/2011	06/20/2011	3726	  1038-1-01	6807071120	5.65	1	76.6	12041488	3901	14126	00004764        	1	     56480	1
201106201157	06/20/2011	06/20/2011	3727	  1038-1-01	6807071451	5.65	1	76.7	12041489	3901	14126	00004764        	1	     56480	1
201106201157	06/20/2011	06/20/2011	3728	  1038-1-01	6807072621	5.65	1	75.8	12041490	3901	14126	00004764        	1	     56480	1
201106201157	06/20/2011	06/20/2011	3729	  1038-1-01	6807075026	5.65	1	77.1	12041491	3901	14126	00004764        	1	     56480	1
201106201158	06/20/2011	06/20/2011	3906	 15529-1-01	0026062161	13.4726	1	15.24	12041492	1   	0		3		1
201106201158	06/20/2011	06/20/2011	3907	 15529-1-01	0026062162	13.4726	1	15.02	12041493	1   	0		3		1
201106201158	06/20/2011	06/20/2011	3908	 15529-1-01	0026062163	13.4726	1	15.18	12041494	1   	0		3		1
201106201158	06/20/2011	06/20/2011	3909	 15529-1-01	0026062164	13.4726	1	15.1	12041495	1   	0		3		1
201106201159	06/20/2011	06/20/2011	3910	 16061-1-01	0026062165	18.3642	1	15.14	12041496	1   	0		3		1
201106201159	06/20/2011	06/20/2011	3911	 16061-1-01	0026062166	18.3642	1	15.26	12041497	1   	0		3		1
201106201159	06/20/2011	06/20/2011	3912	 16061-1-01	0026062167	18.3642	1	15.18	12041498	1   	0		3		1
201106201159	06/20/2011	06/20/2011	3913	 16061-1-01	0026062168	18.3642	1	15	12041499	1   	0		3		1
201106201159	06/20/2011	06/20/2011	3914	 16061-1-01	0026062169	18.3642	1	15.12	12041500	1   	0		3		1
201106201159	06/20/2011	06/20/2011	3915	 16061-1-01	0026062170	18.3642	1	14.94	12041501	1   	0		3		1
201106201200	06/20/2011	06/20/2011	3916	 16029-1-01	0026062171	13.3333	1	10.32	12041502	1   	0		3		1
201106201200	06/20/2011	06/20/2011	3917	 16029-1-01	0026062172	13.3333	1	10.36	12041503	1   	0		3		1
201106201200	06/20/2011	06/20/2011	3918	 10009-1-01	0026062173	8.5149	1	26.3	12041504	1   	0		3		1
201106201201	06/20/2011	06/20/2011	3919	 16029-1-01	0026062174	13.3333	1	10.16	12041505	1   	0		3		1
201106201201	06/20/2011	06/20/2011	3920	 34190-1-01	0026062175	7.5	1	8.72	12041506	1   	0		3		1
201106201201	06/20/2011	06/20/2011	3921	 34190-1-01	0026062176	7.5	1	8.74	12041507	1   	0		3		1
201106201201	06/20/2011	06/20/2011	3922	 34190-1-01	0026062177	7.5	1	8.78	12041508	1   	0		3		1
201106201201	06/20/2011	06/20/2011	3923	 34190-1-01	0026062178	7.5	1	8.74	12041509	1   	0		3		1
201106201201	06/20/2011	06/20/2011	3924	 34190-1-01	0026062179	7.5	1	8.64	12041510	1   	0		3		1
201106201202	06/20/2011	06/20/2011	6501	 38496-1-01	0026051523	7.5	-1	-9.96	12041511	7340	1		4		1
201106201202	06/20/2011	06/20/2011	7224	 38510-1-01	0026051523	7.5	1	9.96	12041512	7341	1		1		1
201106201202	06/20/2011	06/20/2011	3925	 55267-1-01	0026062180	12.0081	1	8.22	12041513	1   	0		3		1
201106201202	06/20/2011	06/20/2011	3926	 55267-1-01	0026062181	12.0081	1	8.24	12041514	1   	0		3		1
201106201202	06/20/2011	06/20/2011	3730	  2324-1-01	0000192358	5.95	1	38.5	12041515	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3731	  2324-1-01	0000192359	5.95	1	36.9	12041516	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3732	  2324-1-01	0000192360	5.95	1	42.4	12041517	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3733	  2324-1-01	6507075329	5.95	1	40.4	12041518	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3734	  2324-1-01	6507133102	5.95	1	38.9	12041519	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3735	  2324-1-01	6607143347	5.95	1	35.6	12041520	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3736	  2324-1-01	6607143837	5.95	1	37.2	12041521	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3737	  2324-1-01	6707142219	5.95	1	42	12041522	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3738	  2324-1-01	6707143242	5.95	1	41.5	12041523	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3739	  2324-1-01	6707145638	5.95	1	36.6	12041524	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3740	  2324-1-01	6807142301	5.95	1	50.3	12041525	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3741	  2324-1-01	6807142418	5.95	1	41	12041526	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3742	  2324-1-01	6807142747	5.95	1	40.2	12041527	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3743	  2324-1-01	6907135355	5.95	1	35.4	12041528	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	3744	  2324-1-01	6907135923	5.95	1	39.3	12041529	3901	14126	00004763        	1	     56480	1
201106201202	06/20/2011	06/20/2011	6502	 36022-1-01	0026055241	7.35	-1	-10.38	12041530	7340	1		4		1
201106201202	06/20/2011	06/20/2011	7225	 36030-1-01	0026055241	7.35	1	10.38	12041531	7341	1		1		1
201106201203	06/20/2011	06/20/2011	3927	 14189-1-01	0026062182	15.9955	1	8.48	12041532	1   	0		3		1
201106201203	06/20/2011	06/20/2011	3928	 14189-1-01	0026062183	15.9955	1	8.52	12041533	1   	0		3		1
201106201203	06/20/2011	06/20/2011	3929	 14189-1-01	0026062184	15.9955	1	8.58	12041534	1   	0		3		1
201106201203	06/20/2011	06/20/2011	3930	 14189-1-01	0026062185	15.9955	1	8.46	12041535	1   	0		3		1
201106201204	06/20/2011	06/20/2011	3745	  1368-1-01	6507132203	9.36	1	57.8	12041536	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3746	  1368-1-01	6507132349	9.36	1	60.5	12041537	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3747	  1368-1-01	6507132705	9.36	1	57.7	12041538	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3748	  1368-1-01	6507132720	9.36	1	54.1	12041539	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3749	  1368-1-01	6507132734	9.36	1	50	12041540	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3750	  1368-1-01	6507133138	9.36	1	55.3	12041541	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3751	  1368-1-01	6507133315	9.36	1	61.1	12041542	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3752	  1368-1-01	6907135025	9.36	1	68	12041543	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3753	  1368-1-01	6907135406	9.36	1	59.3	12041544	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3754	  1368-1-01	6907135827	9.36	1	57	12041545	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3755	  1368-1-01	6907135911	9.36	1	53	12041546	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3756	  1368-1-01	6907140013	9.36	1	56.8	12041547	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3757	  1368-1-01	6907140221	9.36	1	60.9	12041548	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3758	  1368-1-01	6907151106	9.36	1	55	12041549	3901	14126	00004762        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3931	 34234-1-01	0026062186	5	1	8.82	12041550	1   	0		3		1
201106201204	06/20/2011	06/20/2011	3932	 34234-1-01	0026062187	5	1	8.66	12041551	1   	0		3		1
201106201204	06/20/2011	06/20/2011	3933	 34234-1-01	0026062188	5	1	9.06	12041552	1   	0		3		1
201106201204	06/20/2011	06/20/2011	3934	 34234-1-01	0026062189	5	1	8.86	12041553	1   	0		3		1
201106201204	06/20/2011	06/20/2011	3759	  2009-1-01	6407142624	7.98	1	79.1	12041554	3901	14126	00004761        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3760	  2009-1-01	6407142806	7.98	1	70.3	12041555	3901	14126	00004761        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3761	  2009-1-01	6407142833	7.98	1	75.5	12041556	3901	14126	00004761        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3762	  2009-1-01	6407142859	7.98	1	77.1	12041557	3901	14126	00004761        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3763	  2009-1-01	6407143414	7.98	1	67.6	12041558	3901	14126	00004761        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3764	  2009-1-01	6507132529	7.98	1	79.3	12041559	3901	14126	00004761        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3765	  2009-1-01	6507133024	7.98	1	77.4	12041560	3901	14126	00004761        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3766	  2009-1-01	6507133057	7.98	1	76.2	12041561	3901	14126	00004761        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3767	  2009-1-01	6507133212	7.98	1	83.9	12041562	3901	14126	00004761        	1	     56480	1
201106201204	06/20/2011	06/20/2011	3768	  2009-1-01	6907150523	7.98	1	78.2	12041563	3901	14126	00004761        	1	     56480	1
201106201205	06/20/2011	06/20/2011	3935	 34234-1-01	0026062190	5	1	8.88	12041564	1   	0		3		1
201106201205	06/20/2011	06/20/2011	3936	 34234-1-01	0026062191	5	1	8.76	12041565	1   	0		3		1
201106201205	06/20/2011	06/20/2011	3937	 34234-1-01	0026062192	5	1	8.86	12041566	1   	0		3		1
201106201205	06/20/2011	06/20/2011	3938	 34234-1-01	0026062193	5	1	8.92	12041567	1   	0		3		1
201106201205	06/20/2011	06/20/2011	3939	 34234-1-01	0026062194	5	1	8.76	12041568	1   	0		3		1
201106201205	06/20/2011	06/20/2011	3940	 56608-1-01	0026062195	11.5429	1	10.44	12041569	1   	0		3		1
201106201206	06/20/2011	06/20/2011	3941	 56608-1-01	0026062196	11.5429	1	10.16	12041570	1   	0		3		1
201106201206	06/20/2011	06/20/2011	3942	 15558-1-01	0026062197	5	1	12.84	12041571	1   	0		3		1
201106201206	06/20/2011	06/20/2011	3943	 15552-1-01	0026062198	4	1	8.56	12041572	1   	0		3		1
201106201207	06/20/2011	06/20/2011	3944	 15552-1-01	0026062199	4	1	8.1	12041573	1   	0		3		1
201106201207	06/20/2011	06/20/2011	6503	 35237-1-01	0026059982	16.8083	-1	-15.6	12041574	7340	1		4		1
201106201207	06/20/2011	06/20/2011	7226	 35237-1-01	0026059982	16.8083	1	15.6	12041575	7341	1		1		1
201106201207	06/20/2011	06/20/2011	6504	 35237-1-01	0026059997	16.8083	-1	-15.52	12041576	7340	1		4		1
201106201207	06/20/2011	06/20/2011	7227	 35237-1-01	0026059997	16.8083	1	15.52	12041577	7341	1		1		1
201106201207	06/20/2011	06/20/2011	6505	 35237-1-01	0026059998	16.8083	-1	-15.5	12041578	7340	1		4		1
201106201207	06/20/2011	06/20/2011	7228	 35237-1-01	0026059998	16.8083	1	15.5	12041579	7341	1		1		1
201106201207	06/20/2011	06/20/2011	3945	 14569-1-01	0026062200	13.5966	1	13.78	12041580	1   	0		3		1
201106201207	06/20/2011	06/20/2011	3946	 14569-1-01	0026062201	13.5966	1	13.52	12041581	1   	0		3		1
201106201207	06/20/2011	06/20/2011	3947	 14569-1-01	0026062202	13.5966	1	13.4	12041582	1   	0		3		1
201106201210	06/20/2011	06/20/2011	5610	 39901-1-01	0000570134	5.71	1	27.6	12041583	8   	0		3		1
201106201210	06/20/2011	06/20/2011	5611	 65985-1-01	0000570135	2.42	1	15.9	12041584	8   	0		3		1
201106201211	06/20/2011	06/20/2011	5612	 32210-1-01	0000570136	8.04	1	8.7	12041585	8   	0		3		1
201106201211	06/20/2011	06/20/2011	5613	 32210-1-01	0000570137	8.04	1	7.9	12041586	8   	0		3		1
201106201211	06/20/2011	06/20/2011	5614	 32210-1-01	0000570138	8.04	1	7.9	12041587	8   	0		3		1
201106201211	06/20/2011	06/20/2011	5615	 32203-1-01	0000570139	8.04	1	17.4	12041588	8   	0		3		1
201106201212	06/20/2011	06/20/2011	5616	 31403-1-01	0000570140	5.23	1	13.6	12041589	8   	0		3		1
201106201212	06/20/2011	06/20/2011	5617	 31403-1-01	0000570141	5.23	1	12.1	12041590	8   	0		3		1
201106201212	06/20/2011	06/20/2011	3948	 38410-1-01	0026062203	4.9571	1	10.14	12041591	1   	0		3		1
201106201212	06/20/2011	06/20/2011	3949	 38410-1-01	0026062204	4.9571	1	10.12	12041592	1   	0		3		1
201106201212	06/20/2011	06/20/2011	3950	 14569-1-01	0026062205	13.5966	1	13.74	12041593	1   	0		3		1
201106201213	06/20/2011	06/20/2011	5618	 31342-1-01	0000570142	5.28	1	32.8	12041594	8   	0		3		1
201106201213	06/20/2011	06/20/2011	3951	 15529-1-01	0026062206	13.4726	1	15.04	12041595	1   	0		3		1
201106201213	06/20/2011	06/20/2011	3952	 15529-1-01	0026062207	13.4726	1	15.24	12041596	1   	0		3		1
201106201213	06/20/2011	06/20/2011	3953	 38410-1-01	0026062208	4.9571	1	10.04	12041597	1   	0		3		1
201106201213	06/20/2011	06/20/2011	3954	 38410-1-01	0026062209	4.9571	1	10.1	12041598	1   	0		3		1
201106201214	06/20/2011	06/20/2011	3955	 30144-1-01	0026062210	8.5771	1	8.9	12041599	1   	0		3		1
201106201214	06/20/2011	06/20/2011	3956	 15529-1-01	0026062211	13.4726	1	15.14	12041600	1   	0		3		1
201106201214	06/20/2011	06/20/2011	3957	 15529-1-01	0026062212	13.4726	1	15.22	12041601	1   	0		3		1
201106201214	06/20/2011	06/20/2011	3958	 15529-1-01	0026062213	13.4726	1	15.16	12041602	1   	0		3		1
201106201215	06/20/2011	06/20/2011	3959	 15529-1-01	0026062214	13.4726	1	15.18	12041603	1   	0		3		1
201106201215	06/20/2011	06/20/2011	3960	 15529-1-01	0026062215	13.4726	1	15.08	12041604	1   	0		3		1
201106201215	06/20/2011	06/20/2011	3961	 15529-1-01	0026062216	13.4726	1	15.12	12041605	1   	0		3		1
201106201215	06/20/2011	06/20/2011	3962	 34442-1-01	0026062217	17.6075	1	10.3	12041606	1   	0		3		1
201106201215	06/20/2011	06/20/2011	3963	 34442-1-01	0026062218	17.6075	1	10.38	12041607	1   	0		3		1
201106201216	06/20/2011	06/20/2011	3964	 34442-1-01	0026062219	17.6075	1	10.38	12041608	1   	0		3		1
201106201216	06/20/2011	06/20/2011	3965	 34442-1-01	0026062220	17.6075	1	10.5	12041609	1   	0		3		1
201106201216	06/20/2011	06/20/2011	3966	 34442-1-01	0026062221	17.6075	1	10.48	12041610	1   	0		3		1
201106201216	06/20/2011	06/20/2011	3967	 36058-1-01	0026062222	7.35	1	13.9	12041611	1   	0		3		1
201106201216	06/20/2011	06/20/2011	3968	 36058-1-01	0026062223	7.35	1	13.88	12041612	1   	0		3		1
201106201217	06/20/2011	06/20/2011	3969	 12325-1-01	0026062224	8.4649	1	10.14	12041613	1   	0		3		1
201106201217	06/20/2011	06/20/2011	3970	 35555-1-01	0026062225	4	1	12.78	12041614	1   	0		3		1
201106201218	06/20/2011	06/20/2011	3971	 34234-1-01	0026062226	5	1	8.82	12041615	1   	0		3		1
201106201218	06/20/2011	06/20/2011	3972	 34234-1-01	0026062227	5	1	8.9	12041616	1   	0		3		1
201106201218	06/20/2011	06/20/2011	3973	 34234-1-01	0026062228	5	1	9.04	12041617	1   	0		3		1
201106201218	06/20/2011	06/20/2011	6506	 15529-1-01	0026060622	13.4726	-1	-15.3	12041618	7340	1		4		1
201106201218	06/20/2011	06/20/2011	7229	 15529-1-01	0026060622	13.4726	1	15.3	12041619	7341	1		1		1
201106201218	06/20/2011	06/20/2011	6507	 15529-1-01	0026058547	13.4726	-1	-15.1	12041620	7340	1		4		1
201106201218	06/20/2011	06/20/2011	7230	 15529-1-01	0026058547	13.4726	1	15.1	12041621	7341	1		1		1
201106201218	06/20/2011	06/20/2011	6508	 15529-1-01	0026058548	13.4726	-1	-15.04	12041622	7340	1		4		1
201106201218	06/20/2011	06/20/2011	7231	 15529-1-01	0026058548	13.4726	1	15.04	12041623	7341	1		1		1
201106201218	06/20/2011	06/20/2011	3974	 34234-1-01	0026062229	5	1	8.92	12041624	1   	0		3		1
201106201219	06/20/2011	06/20/2011	3975	 42319-1-01	0026062230	16.6802	1	10.44	12041625	1   	0		3		1
201106201220	06/20/2011	06/20/2011	3976	 35242-1-01	0026062231	16.8083	1	12.94	12041626	1   	0		3		1
201106201220	06/20/2011	06/20/2011	3977	 35242-1-01	0026062232	16.8083	1	12.9	12041627	1   	0		3		1
201106201220	06/20/2011	06/20/2011	6509	 14254-1-01	0026060785	18.3642	-1	-14.86	12041628	7340	1		4		1
201106201220	06/20/2011	06/20/2011	7232	 14254-1-01	0026060785	18.3642	1	14.86	12041629	7341	1		1		1
201106201220	06/20/2011	06/20/2011	3978	 35555-1-01	0026062233	4	1	12.76	12041630	1   	0		3		1
201106201220	06/20/2011	06/20/2011	3979	 42612-1-01	0026062234	9.5655	1	10.6	12041631	1   	0		3		1
201106201221	06/20/2011	06/20/2011	3980	 15529-1-01	0026062235	13.4726	1	15.34	12041632	1   	0		3		1
201106201221	06/20/2011	06/20/2011	3981	 14267-1-01	0026062236	17.4917	1	14.94	12041633	1   	0		3		1
201106201221	06/20/2011	06/20/2011	3982	 39606-1-01	0026062237	10.6411	1	9.52	12041634	1   	0		3		1
201106201222	06/20/2011	06/20/2011	3983	 39754-1-01	0026062238	5.6095	1	10.64	12041635	1   	0		3		1
201106201222	06/20/2011	06/20/2011	3984	 34234-1-01	0026062239	5	1	8.52	12041636	1   	0		3		1
201106201222	06/20/2011	06/20/2011	3985	 34234-1-01	0026062240	5	1	8.8	12041637	1   	0		3		1
201106201223	06/20/2011	06/20/2011	3986	 34300-1-01	0026062241	3.5	1	12.34	12041638	1   	0		3		1
201106201223	06/20/2011	06/20/2011	3987	 34300-1-01	0026062242	3.5	1	12.32	12041639	1   	0		3		1
201106201223	06/20/2011	06/20/2011	3988	 34300-1-01	0026062243	3.5	1	12.08	12041640	1   	0		3		1
201106201224	06/20/2011	06/20/2011	3989	 34300-1-01	0026062244	3.5	1	12.02	12041641	1   	0		3		1
201106201224	06/20/2011	06/20/2011	3990	 36826-1-01	0026062245	3.5	1	10.74	12041642	1   	0		3		1
201106201224	06/20/2011	06/20/2011	3991	 34124-1-01	0026062246	3.5	1	12.58	12041643	1   	0		3		1
201106201224	06/20/2011	06/20/2011	3992	 34124-1-01	0026062247	3.5	1	12.74	12041644	1   	0		3		1
201106201225	06/20/2011	06/20/2011	3993	 34124-1-01	0026062248	3.5	1	12.6	12041645	1   	0		3		1
201106201225	06/20/2011	06/20/2011	5619	  1038-1-01	0000570143	5.65	1	52.6	12041646	8   	0		3		1
201106201225	06/20/2011	06/20/2011	5620	  1038-1-01	0000570144	5.65	1	51.7	12041647	8   	0		3		1
201106201225	06/20/2011	06/20/2011	5621	  1038-1-01	0000570145	5.65	1	26.2	12041648	8   	0		3		1
201106201225	06/20/2011	06/20/2011	3994	 34124-1-01	0026062249	3.5	1	13.06	12041649	1   	0		3		1
201106201225	06/20/2011	06/20/2011	5622	  1038-1-01	0000570146	5.65	1	72.3	12041650	8   	0		3		1
201106201225	06/20/2011	06/20/2011	3995	 36826-1-01	0026062250	3.5	1	10.44	12041651	1   	0		3		1
201106201226	06/20/2011	06/20/2011	3996	 12327-1-01	0026062251	14.3395	1	8.86	12041652	1   	0		3		1
201106201226	06/20/2011	06/20/2011	3997	 12327-1-01	0026062252	14.3395	1	8.42	12041653	1   	0		3		1
