LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType	CustomerCode	PO_Number	Warehouse	OrderNumber
201106010732	06/01/2011	06/01/2011	1061	 55612-1-01	14194149  	5	1	38.85	12000115	3901	15150		1	0	     93324	1	0
201106010732	06/01/2011	06/01/2011	1062	 56760-1-01	14188982  	3.7	1	7.35	12000116	3901	15150		1	0	     93324	1	0
201106010732	06/01/2011	06/01/2011	1063	 56760-1-01	14188986  	3.5	1	6.7	12000117	3901	15150		1	0	     93324	1	0
201106010732	06/01/2011	06/01/2011	1064	 56844-1-01	14192190  	6.5	1	13.75	12000118	3901	15150		1	0	     93324	1	0
201106010732	06/01/2011	06/01/2011	1065	 56844-1-01	14192203  	6.5	1	13.6	12000119	3901	15150		1	0	     93324	1	0
201106010732	06/01/2011	06/01/2011	1066	 56844-1-01	14192517  	6.74	1	12.3	12000120	3901	15150		1	0	     93324	1	0
201106010732	06/01/2011	06/01/2011	1067	 56844-1-01	14192525  	6.5	1	13.3	12000121	3901	15150		1	0	     93324	1	0
201106010732	06/01/2011	06/01/2011	1068	 56844-1-01	14192531  	6.5	1	13.05	12000122	3901	15150		1	0	     93324	1	0
201106010737	06/01/2011	06/01/2011	2161	 66634-1-01	0000566711	2.55	1	6.9	12000123	8   	0		3	0		1	0
201106010739	06/01/2011	06/01/2011	9887	 48501-1-01	17596976  	0.93	-1	-44.8	12000124	7320	12068	00005324        	4	0		1	0
201106010739	06/01/2011	06/01/2011	9573	 48504-1-01	17596976  	0.93	1	44.8	12000125	7321	12068		1	0		1	0
201106010740	06/01/2011	06/01/2011	9888	 48501-1-01	17596975  	0.93	-1	-45.6	12000126	7320	12068	00005324        	4	0		1	0
201106010740	06/01/2011	06/01/2011	9574	 48504-1-01	17596975  	0.93	1	45.6	12000127	7321	12068		1	0		1	0
201106010745	06/01/2011	06/01/2011	5810	 43732-1-01	0026038867	3.5263	-1	-10	12000128	7340	1		4	0		1	0
201106010745	06/01/2011	06/01/2011	6533	 43935-1-01	0026038867	2.85	1	10	12000129	7341	1		1	0		1	0
201106010745	06/01/2011	06/01/2011	5811	 43732-1-01	0026038868	3.5263	-1	-10	12000130	7340	1		4	0		1	0
201106010745	06/01/2011	06/01/2011	6534	 43935-1-01	0026038868	2.85	1	10	12000131	7341	1		1	0		1	0
201106010745	06/01/2011	06/01/2011	5812	 43732-1-01	0026039674	3.5263	-1	-10	12000132	7340	1		4	0		1	0
201106010745	06/01/2011	06/01/2011	6535	 43935-1-01	0026039674	2.85	1	10	12000133	7341	1		1	0		1	0
201106010745	06/01/2011	06/01/2011	5813	 43732-1-01	0026039673	3.5263	-1	-10	12000134	7340	1		4	0		1	0
201106010745	06/01/2011	06/01/2011	6536	 43935-1-01	0026039673	2.85	1	10	12000135	7341	1		1	0		1	0
201106010745	06/01/2011	06/01/2011	5814	 43732-1-01	0026038860	3.5263	-1	-10	12000136	7340	1		4	0		1	0
201106010745	06/01/2011	06/01/2011	6537	 43935-1-01	0026038860	2.85	1	10	12000137	7341	1		1	0		1	0
201106010748	06/01/2011	06/01/2011	5815	 43732-1-01	0026038861	3.5263	-1	-10	12000138	7340	1		4	0		1	0
201106010748	06/01/2011	06/01/2011	6538	 43935-1-01	0026038861	2.85	1	10	12000139	7341	1		1	0		1	0
201106010748	06/01/2011	06/01/2011	5816	 43732-1-01	0026039681	3.5263	-1	-10	12000140	7340	1		4	0		1	0
201106010748	06/01/2011	06/01/2011	6539	 43935-1-01	0026039681	2.85	1	10	12000141	7341	1		1	0		1	0
201106010748	06/01/2011	06/01/2011	5817	 43732-1-01	0026039877	3.5263	-1	-10	12000142	7340	1		4	0		1	0
201106010748	06/01/2011	06/01/2011	6540	 43935-1-01	0026039877	2.85	1	10	12000143	7341	1		1	0		1	0
201106010748	06/01/2011	06/01/2011	5818	 43732-1-01	0026039667	3.5263	-1	-10	12000144	7340	1		4	0		1	0
201106010748	06/01/2011	06/01/2011	6541	 43935-1-01	0026039667	2.85	1	10	12000145	7341	1		1	0		1	0
201106010748	06/01/2011	06/01/2011	5819	 43732-1-01	0026039668	3.5263	-1	-10	12000146	7340	1		4	0		1	0
201106010748	06/01/2011	06/01/2011	6542	 43935-1-01	0026039668	2.85	1	10	12000147	7341	1		1	0		1	0
201106010748	06/01/2011	06/01/2011	5820	 43732-1-01	0026039672	3.5263	-1	-10	12000148	7340	1		4	0		1	0
201106010748	06/01/2011	06/01/2011	6543	 43935-1-01	0026039672	2.85	1	10	12000149	7341	1		1	0		1	0
201106010748	06/01/2011	06/01/2011	5821	 43732-1-01	0026039671	3.5263	-1	-10	12000150	7340	1		4	0		1	0
201106010748	06/01/2011	06/01/2011	6544	 43935-1-01	0026039671	2.85	1	10	12000151	7341	1		1	0		1	0
201106010748	06/01/2011	06/01/2011	5822	 43732-1-01	0026039875	3.5263	-1	-10	12000152	7340	1		4	0		1	0
201106010748	06/01/2011	06/01/2011	6545	 43935-1-01	0026039875	2.85	1	10	12000153	7341	1		1	0		1	0
201106010748	06/01/2011	06/01/2011	5823	 43732-1-01	0026039682	3.5263	-1	-10	12000154	7340	1		4	0		1	0
201106010748	06/01/2011	06/01/2011	6546	 43935-1-01	0026039682	2.85	1	10	12000155	7341	1		1	0		1	0
201106010748	06/01/2011	06/01/2011	5824	 43732-1-01	0026038864	3.5263	-1	-10	12000156	7340	1		4	0		1	0
201106010748	06/01/2011	06/01/2011	6547	 43935-1-01	0026038864	2.85	1	10	12000157	7341	1		1	0		1	0
201106010748	06/01/2011	06/01/2011	5825	 43732-1-01	0026039684	3.5263	-1	-10	12000158	7340	1		4	0		1	0
201106010748	06/01/2011	06/01/2011	6548	 43935-1-01	0026039684	2.85	1	10	12000159	7341	1		1	0		1	0
201106010749	06/01/2011	06/01/2011	1069	 75022-1-01	0000190618	3.74	1	20	12000160	3901	11245	00005044        	1	0	     56436	1	0
