CustomerCode	DefaultCost	DefaultPrice	ExtendedCost	ExtendedPrice	FilledDescription	LineNumber	LineType	LineWeight	OrderByUM	LotTotalCost	OrderNumber	OverrideCost	OverridePrice	PricingUM	ProductCode	ProductDescription	ProductText1	ProductText2	Quantity_Pricing	Quantity_Ordered	Quantity_Estimated	UnitPrice	UnitCost	LotQuantity_Prc	LotQuantity_Alt	InvoiceDate
71	17.05	17.7	648.59	673.31		2	1	38.04	BX	648.59	605587	0	17.7	LB	 42363-1-01	FILET, 10-OZ 1190 WILDFIRE SEL			38.04	3	37.5	17.7	17.05	38.04	3	05/06/2011
71	19.9314	19.95	190.15	190.32		3	1	9.54	BX	190.15	605587	0	19.95	LB	 34953-1-01	FILET, 15-OZ BI CH WILDFIRE			9.54	1	9.38	19.95	19.9314	9.54	1	05/06/2011
955	7.5	10.95	77.7	113.44		1	1	10.36	BX	77.7	605588	0	10.95	LB	 34323-1-01	STRIPSTK, 8-OZ CC BNLS 1" CH			10.36	1	10	10.95	7.5	10.36	1	05/06/2011
955	10.6172	11.98	130.59	145.76		2	1	12.3	BX	130.59	605588	0	11.85	LB	 35712-1-01	BEEF, RIB CHOP 18/20 OZ BI CH			12.3	1	11.25	11.85	10.6172	12.3	1	05/06/2011
955	19.9314	20.75	190.15	190.32		3	1	9.54	BX	190.15	605588	0	19.95	LB	 34953-1-01	FILET, 15-OZ BI CH WILDFIRE			9.54	1	9.38	19.95	19.9314	9.54	1	05/06/2011
955	0	0	0	0		0	2	0		0	605588	0	0		     0-0-00		add on		0	0	0	0	0	0	0	05/06/2011
2032	7.47	0	2975.31	3385.55		1	1	398.3	BX	2975.31	605589	0	8.5	LB	 11440-1-01	STRIPLOIN, 3X2 15/UP BNLS PR	IBP		398.3	5	375	8.5	7.47	398.3	5	05/06/2011
2032	7.35	0	1631.71	1887		2	1	222	BX	1631.71	605589	0	8.5	LB	 11520-1-01	BEEF, SHORT LOIN #174 PR	23/UP HEAVY - IBP	STRAIGHT	222	3	270	8.5	7.35	222	3	05/06/2011
4150	3.6	0	109.98	129.84		1	1	30.55	BX	109.98	605590	0	4.25	LB	 66510-1-01	PORK, BACKRIBS 1 3/4 DN SKD			30.55	1	30	4.25	3.6	30.55	1	05/06/2011
4150	6.27	7.25	97.44	112.67		2	1	15.54	BX	97.44	605590	0	7.25	LB	 43772-1-01	BEEF, OUTER SKIRT SKD&PIN PR			15.54	1	15	7.25	6.27	15.54	1	05/06/2011
4150	0	0	0	0		0	2	0		0	605590	0	0		     0-0-00		ADD ON		0	0	0	0	0	0	0	05/06/2011
4078	13.25	14.25	193.98	208.62		1	1	14.64	BX	193.98	605591	0	14.25	LB	 24154-1-01	STRIPSTK, 12-OZ BNLS CC 1" CAB			14.64	1	15	14.25	13.25	14.64	1	05/06/2011
