LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType
201103211042	03/21/2011	03/21/2011	8690	 25540-1-01	0025957339	9.9037	1	1.32	11840433	1   	0		3
201103211043	03/21/2011	03/21/2011	8691	 35807-1-01	0025957340	9.2481	1	1.4	11840434	1   	0		3
201103211043	03/21/2011	03/21/2011	8692	 34190-1-01	0025957341	7.5	1	0.9	11840435	1   	0		3
201103211043	03/21/2011	03/21/2011	8693	 10009-1-01	0025957342	9.2035	1	26.8	11840436	1   	0		3
201103211044	03/21/2011	03/21/2011	8694	 24123-1-01	0025957343	11.0422	1	0.92	11840437	1   	0		3
201103211044	03/21/2011	03/21/2011	9965	 84071-1-01	11840438  	33.175	1	2	11840438	101 	0		1
201103211044	03/21/2011	03/21/2011	8695	 34584-1-01	0025957344	6.3735	1	13.52	11840439	1   	0		3
201103211045	03/21/2011	03/21/2011	8696	 15529-1-01	0025957345	14.4086	1	15.06	11840440	1   	0		3
201103211045	03/21/2011	03/21/2011	8697	 15529-1-01	0025957346	14.4086	1	14.92	11840441	1   	0		3
201103211046	03/21/2011	03/21/2011	8698	 15529-1-01	0025957347	14.4086	1	15	11840442	1   	0		3
201103211046	03/21/2011	03/21/2011	8699	 15529-1-01	0025957348	14.4086	1	14.92	11840443	1   	0		3
201103211046	03/21/2011	03/21/2011	8700	 15529-1-01	0025957349	14.4086	1	15.04	11840444	1   	0		3
201103211046	03/21/2011	03/21/2011	8701	 15529-1-01	0025957350	14.4086	1	14.96	11840445	1   	0		3
201103211046	03/21/2011	03/21/2011	8702	 14569-1-01	0025957351	15.6483	1	11.1	11840446	1   	0		3
201103211047	03/21/2011	03/21/2011	8703	 14569-1-01	0025957352	15.6483	1	10.84	11840447	1   	0		3
201103211047	03/21/2011	03/21/2011	8704	 14569-1-01	0025957353	15.6483	1	10.86	11840448	1   	0		3
201103211047	03/21/2011	03/21/2011	8705	 36826-1-01	0025957354	3.5	1	10.22	11840449	1   	0		3
201103211047	03/21/2011	03/21/2011	8706	 36826-1-01	0025957355	3.5	1	10.18	11840450	1   	0		3
201103211047	03/21/2011	03/21/2011	8707	 36826-1-01	0025957356	3.5	1	10.3	11840451	1   	0		3
201103211047	03/21/2011	03/21/2011	8708	 36826-1-01	0025957357	3.5	1	10.14	11840452	1   	0		3
201103211048	03/21/2011	03/21/2011	8709	 15529-1-01	0025957358	14.4086	1	15.12	11840453	1   	0		3
201103211048	03/21/2011	03/21/2011	8710	 15529-1-01	0025957359	14.4086	1	15.08	11840454	1   	0		3
201103211048	03/21/2011	03/21/2011	9431	 32203-1-01	0000554043	7.97	1	13.7	11840455	8   	0		3
201103211048	03/21/2011	03/21/2011	8711	 15529-1-01	0025957360	14.4086	1	15.1	11840456	1   	0		3
201103211048	03/21/2011	03/21/2011	8712	 15529-1-01	0025957361	14.4086	1	15.16	11840457	1   	0		3
