LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType
201103280449	03/28/2011	03/28/2011	3724	  1142-1-01	21536791  	5.45	1	85.1	11853817	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3725	  1142-1-01	21536846  	5.45	1	86.6	11853818	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3726	  1142-1-01	21536957  	5.45	1	86.1	11853819	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3727	  1142-1-01	21536974  	5.45	1	83.3	11853820	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3728	  1142-1-01	21537019  	5.45	1	83	11853821	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3729	  1142-1-01	21537028  	5.45	1	87.1	11853822	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3730	  1142-1-01	21537098  	5.45	1	85.3	11853823	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3731	  1142-1-01	21537141  	5.45	1	86.3	11853824	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3732	  1142-1-01	21537213  	5.45	1	86.4	11853825	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3733	  1142-1-01	21537221  	5.45	1	84.1	11853826	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3734	  1142-1-01	21537230  	5.45	1	82.4	11853827	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3735	  1142-1-01	21537274  	5.45	1	84.2	11853828	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3736	  1142-1-01	21537318  	5.45	1	85	11853829	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3737	  1142-1-01	23802044  	5.45	1	83	11853830	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3738	  1142-1-01	23802059  	5.45	1	85.7	11853831	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3739	  1142-1-01	23802092  	5.45	1	86.2	11853832	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3740	  1142-1-01	23802244  	5.45	1	83.7	11853833	8301	13430	00003555        	1
201103280538	03/28/2011	03/28/2011	49	   132-1-01	11853834  	1.225	1	600	11853834	101 	0		1
201103280539	03/28/2011	03/28/2011	50	   178-1-01	11853835  	0	1	600	11853835	101 	0		1
201103280539	03/28/2011	03/28/2011	51	   139-1-01	11853836  	0	1	2	11853836	101 	0		1
201103280603	03/28/2011	03/28/2011	3741	  1168-1-01	21559411  	7.57	1	77	11853837	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3742	  1168-1-01	22743028  	7.57	1	84.7	11853838	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3743	  1168-1-01	22743051  	7.57	1	84.5	11853839	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3744	  1168-1-01	22743078  	7.57	1	85.7	11853840	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3745	  1168-1-01	22743111  	7.57	1	90	11853841	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3746	  1168-1-01	22743121  	7.57	1	86.4	11853842	8301	13430	00003554        	1
201103280603	03/28/2011	03/28/2011	3747	  1168-1-01	22743132  	7.57	1	90.2	11853843	8301	13430	00003554        	1
