DateOpened	LotNumber	DCTransactionNumber	ProductCode	Available_Alt	PricingUM	AlternateUM	Cost	Available_Prc	PalletID
03/29/2011	0025968184	11860562	 34298-1-01	1	LB	BX	3.5	11.1	
03/29/2011	0025968185	11860563	 34298-1-01	1	LB	BX	3.5	10.9	
03/29/2011	0025968186	11860564	 34298-1-01	1	LB	BX	3.5	10.94	
03/31/2011	0025970846	11865064	 34298-1-01	1	LB	BX	3.5	11.02	
04/01/2011	0025973082	11868707	 34298-1-01	1	LB	BX	3.5	10.74	
03/28/2011	0025965894	11856999	 34300-1-01	1	LB	BX	3.5	12.04	00002516        
03/28/2011	0025965895	11857000	 34300-1-01	1	LB	BX	3.5	11.92	00002516        
03/28/2011	0025965896	11857002	 34300-1-01	1	LB	BX	3.5	12.02	00002516        
03/28/2011	0025965897	11857003	 34300-1-01	1	LB	BX	3.5	11.84	00002516        
03/28/2011	0025965898	11857004	 34300-1-01	1	LB	BX	3.5	12.26	00002516        
03/28/2011	0025966474	11857847	 34300-1-01	1	LB	BX	3.5	11.68	00002516        
03/28/2011	0025966486	11857859	 34300-1-01	1	LB	BX	3.5	11.64	00002516        
03/28/2011	0025966487	11857860	 34300-1-01	1	LB	BX	3.5	11.74	00002516        
03/29/2011	0025966640	11858501	 34300-1-01	1	LB	BX	3.5	12.08	00002516        
03/29/2011	0025967112	11859154	 34300-1-01	1	LB	BX	3.5	12.36	00002516        
03/29/2011	0025967113	11859155	 34300-1-01	1	LB	BX	3.5	12.14	00002516        
03/29/2011	0025967114	11859156	 34300-1-01	1	LB	BX	3.5	12.42	00002516        
03/29/2011	0025967891	11860249	 34300-1-01	1	LB	BX	3.5	12.12	00002516        
03/29/2011	0025967892	11860250	 34300-1-01	1	LB	BX	3.5	12.16	00002516        
03/29/2011	0025967894	11860253	 34300-1-01	1	LB	BX	3.5	12.22	00002516        
03/29/2011	0025968133	11860511	 34300-1-01	1	LB	BX	3.5	12.04	00002516        
03/29/2011	0025968134	11860512	 34300-1-01	1	LB	BX	3.5	11.86	00002516        
03/30/2011	0025969348	11862549	 34300-1-01	1	LB	BX	3.5	11.96	00002516        
03/30/2011	0025969349	11862550	 34300-1-01	1	LB	BX	3.5	12.16	00002516        
03/30/2011	0025969350	11862551	 34300-1-01	1	LB	BX	3.5	12.3	
03/30/2011	0025969351	11862552	 34300-1-01	1	LB	BX	3.5	12.2	00002516        
03/30/2011	0025969490	11862694	 34300-1-01	1	LB	BX	3.5	12.04	00002516        
03/30/2011	0025969491	11862695	 34300-1-01	1	LB	BX	3.5	12.2	00002516        
03/30/2011	0025969492	11862696	 34300-1-01	1	LB	BX	3.5	12	00002516        
03/30/2011	0025969493	11862697	 34300-1-01	1	LB	BX	3.5	11.8	00002516        
03/30/2011	0025969494	11862698	 34300-1-01	1	LB	BX	3.5	11.88	00002516        
03/30/2011	0025969495	11862699	 34300-1-01	1	LB	BX	3.5	12	00002516        
03/30/2011	0025969496	11862700	 34300-1-01	1	LB	BX	3.5	12.12	00002516        
03/30/2011	0025969497	11862701	 34300-1-01	1	LB	BX	3.5	12.1	00002516        
03/30/2011	0025969498	11862702	 34300-1-01	1	LB	BX	3.5	12.32	00002516        
03/30/2011	0025969499	11862703	 34300-1-01	1	LB	BX	3.5	12.2	00002516        
03/30/2011	0025969500	11862704	 34300-1-01	1	LB	BX	3.5	12.16	00002516        
03/30/2011	0025969501	11862705	 34300-1-01	1	LB	BX	3.5	11.84	00002516        
03/30/2011	0025969502	11862706	 34300-1-01	1	LB	BX	3.5	11.86	00002516        
03/30/2011	0025969503	11862707	 34300-1-01	1	LB	BX	3.5	12.04	00002516        
03/30/2011	0025969504	11862708	 34300-1-01	1	LB	BX	3.5	11.88	00002516        
03/31/2011	0025969666	11863202	 34300-1-01	1	LB	BX	3.5	11.96	
04/01/2011	0025971461	11866128	 34300-1-01	1	LB	BX	3.5	11.78	
04/01/2011	0025971860	11866846	 34300-1-01	1	LB	BX	3.5	11.96	
04/01/2011	0025971861	11866847	 34300-1-01	1	LB	BX	3.5	12	
04/01/2011	0025971876	11866867	 34300-1-01	1	LB	BX	3.5	12.16	
04/01/2011	0025971877	11866868	 34300-1-01	1	LB	BX	3.5	12.06	
04/01/2011	0025972806	11868321	 34300-1-01	1	LB	BX	3.5	12.1	
04/01/2011	0025972822	11868344	 34300-1-01	1	LB	BX	3.5	11.96	
04/01/2011	0025972823	11868345	 34300-1-01	1	LB	BX	3.5	11.83	
04/01/2011	0025972824	11868346	 34300-1-01	1	LB	BX	3.5	12.06	
04/01/2011	0025972825	11868347	 34300-1-01	1	LB	BX	3.5	11.8	
04/01/2011	0025972826	11868348	 34300-1-01	1	LB	BX	3.5	11.76	
04/01/2011	0025972827	11868349	 34300-1-01	1	LB	BX	3.5	12	
04/01/2011	0025972976	11868580	 34300-1-01	1	LB	BX	3.5	11.82	
04/01/2011	0025972977	11868581	 34300-1-01	1	LB	BX	3.5	11.82	
04/01/2011	0025973026	11868638	 34300-1-01	1	LB	BX	3.5	11.8	
03/28/2011	0025965735	11856816	 34303-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965736	11856817	 34303-1-01	0	LB	BX	7.8833	0	
03/30/2011	0025968607	11861584	 34303-1-01	0	LB	BX	7.8833	0	
03/30/2011	0025968832	11861996	 34303-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025964897	11854022	 34322-1-01	1	LB	BX	5	10.52	
03/28/2011	0025966601	11857984	 34322-1-01	1	LB	BX	5	10.6	
03/28/2011	0025966602	11857985	 34322-1-01	1	LB	BX	5	10.1	
03/28/2011	0025966603	11857986	 34322-1-01	1	LB	BX	5	9.88	
03/29/2011	0025968198	11860576	 34322-1-01	1	LB	BX	5	10.2	
03/30/2011	0025968236	11860786	 34322-1-01	1	LB	BX	5	10.14	
03/30/2011	0025969636	11862854	 34322-1-01	1	LB	BX	5	10.26	
03/30/2011	0025969637	11862855	 34322-1-01	1	LB	BX	5	10.28	
03/30/2011	0025969638	11862856	 34322-1-01	1	LB	BX	5	10.06	
03/30/2011	0025969639	11862857	 34322-1-01	1	LB	BX	5	10.22	
03/31/2011	0025969764	11863387	 34322-1-01	1	LB	BX	5	10.1	
03/31/2011	0025970802	11865018	 34322-1-01	0	LB	BX	5	0	
04/01/2011	0025973083	11868708	 34322-1-01	1	LB	BX	5	10.18	
03/28/2011	0025964907	11854032	 34323-1-01	0	LB	BX	7.5	0	
03/29/2011	0025968129	11860507	 34323-1-01	0	LB	BX	7.5	0	
03/30/2011	0025969140	11862323	 34323-1-01	0	LB	BX	7.5	0	
03/31/2011	0025969662	11863198	 34323-1-01	0	LB	BX	7.5	0	
03/31/2011	0025969667	11863203	 34323-1-01	0	LB	BX	7.5	0	
03/31/2011	0025970345	11864431	 34323-1-01	0	LB	BX	7.5	0	
03/31/2011	0025970802	11865257	 34323-1-01	0	LB	BX	7.5	0	
04/01/2011	0025971454	11866098	 34323-1-01	0	LB	BX	7.5	0	
04/01/2011	0025971589	11866374	 34323-1-01	0	LB	BX	7.5	0	
04/01/2011	0025971778	11866745	 34323-1-01	0	LB	BX	7.5	0	
04/01/2011	0025972437	11867771	 34323-1-01	0	LB	BX	7.5	0	
04/01/2011	0025972438	11867772	 34323-1-01	0	LB	BX	7.5	0	
04/01/2011	0025972439	11867773	 34323-1-01	0	LB	BX	7.5	0	
04/01/2011	0025973001	11868606	 34323-1-01	0	LB	BX	7.5	0	
04/01/2011	0025973062	11868686	 34323-1-01	0	LB	BX	7.5	0	
04/01/2011	0025973063	11868687	 34323-1-01	0	LB	BX	7.5	0	
03/28/2011	0025964930	11854071	 34349-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965053	11854387	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965054	11854388	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965062	11854416	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965063	11854417	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965266	11855637	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965267	11855663	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965268	11855664	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965283	11855719	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965441	11856115	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965442	11856116	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965443	11856117	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965447	11856121	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965662	11856616	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965663	11856617	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965664	11856620	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965665	11856621	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965666	11856622	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965667	11856623	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965743	11856824	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965744	11856825	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965745	11856826	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965746	11856827	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965801	11856903	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965802	11856904	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965803	11856905	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965804	11856906	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965995	11857255	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965996	11857256	 34442-1-01	0	LB	BX	15.49	0	
03/28/2011	0025965997	11857257	 34442-1-01	0	LB	BX	7.8833	0	
03/28/2011	0025965998	11857258	 34442-1-01	0	LB	BX	7.8833	0	
03/29/2011	0025966008	11860610	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025966009	11860488	 34442-1-01	0	LB	BX	15.49	0	
03/28/2011	0025966370	11857734	 34442-1-01	0	LB	BX	15.49	0	
03/28/2011	0025966371	11857735	 34442-1-01	0	LB	BX	15.49	0	
03/28/2011	0025966372	11857736	 34442-1-01	0	LB	BX	15.49	0	
03/28/2011	0025966373	11857737	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025966937	11858917	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025966938	11858918	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025966939	11858919	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025966940	11858920	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025967184	11859269	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025967185	11859270	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025967186	11859271	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025967187	11859272	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025967188	11859273	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025967189	11859274	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025967915	11860606	 34442-1-01	0	LB	BX	15.49	0	
03/29/2011	0025967916	11860608	 34442-1-01	0	LB	BX	15.49	0	
03/30/2011	0025968242	11860792	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025969646	11863178	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025969838	11863624	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025969839	11863625	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025969844	11863630	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025969845	11863631	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025969969	11863835	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025969975	11863841	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025969976	11863842	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025969977	11863843	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970093	11864086	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970094	11864087	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970095	11864088	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970096	11864090	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970244	11864313	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970245	11864314	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970271	11864340	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970272	11864341	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970311	11864389	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970312	11864390	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970313	11864391	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970314	11864392	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970605	11864771	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970606	11864775	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970629	11864802	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970630	11864803	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970631	11864804	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970632	11864805	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970633	11864806	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970634	11864807	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970714	11864903	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970715	11864904	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970718	11864907	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970719	11864908	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970786	11865002	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970787	11865003	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970788	11865004	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970789	11865005	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970808	11865024	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970812	11865028	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970813	11865029	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970816	11865032	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970817	11865033	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970819	11865035	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970855	11865075	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970856	11865076	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970857	11865077	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970858	11865079	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970859	11865080	 34442-1-01	0	LB	BX	15.49	0	
04/01/2011	0025971563	11866318	 34442-1-01	0	LB	BX	15.49	0	
04/01/2011	0025971564	11866319	 34442-1-01	0	LB	BX	15.49	0	
03/31/2011	0025970441	11864548	 34512-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970442	11864549	 34512-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970884	11865105	 34512-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970890	11865111	 34512-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025965033	11854367	 34513-1-01	0	LB	BX	6.9984	0	
03/28/2011	0025965708	11856728	 34514-1-01	0	LB	BX	6.4286	0	
03/28/2011	0025965709	11856729	 34514-1-01	0	LB	BX	6.4286	0	
03/28/2011	0025965710	11856750	 34514-1-01	0	LB	BX	6.4286	0	
03/29/2011	0025967924	11860286	 34527-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967925	11860287	 34527-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967926	11860288	 34527-1-01	0	LB	BX	6.5794	0	
04/01/2011	0025972305	11867572	 34529-1-01	0	LB	BX	6.9984	0	
04/01/2011	0025972306	11867573	 34529-1-01	0	LB	BX	6.9984	0	
03/28/2011	0025965498	11856345	 34531-1-01	0	LB	BX	6.9984	0	
03/30/2011	0025968529	11861418	 34531-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025969942	11863808	 34531-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025969943	11863809	 34531-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025971411	11865819	 34531-1-01	1	LB	BX	7.046	11.88	
04/01/2011	0025972750	11868258	 34531-1-01	0	LB	BX	7.046	0	
03/28/2011	0025964929	11854054	 34540-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025965628	11856539	 34540-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025965696	11856695	 34540-1-01	0	LB	BX	6.5794	0	
03/30/2011	0025968572	11861549	 34540-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025969757	11863373	 34540-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970494	11864629	 34540-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970495	11864630	 34540-1-01	0	LB	BX	6.5794	0	
03/30/2011	0025965847	11862215	 34546-1-01	0	LB	BX	5.6253	0	
03/29/2011	0025966669	11858536	 34546-1-01	0	LB	BX	5.6253	0	
03/29/2011	0025966746	11858635	 34547-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967444	11859712	 34547-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967639	11859948	 34547-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025965136	11854945	 34548-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025965137	11854946	 34548-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967040	11859049	 34548-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967041	11859050	 34548-1-01	0	LB	BX	6.5794	0	
03/30/2011	0025968349	11861103	 34548-1-01	0	LB	BX	6.5794	0	
03/30/2011	0025969129	11862312	 34548-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025969757	11864173	 34548-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025969797	11863545	 34548-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025969798	11863546	 34548-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970106	11864132	 34548-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970493	11864627	 34548-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025965056	11854390	 34549-1-01	0	LB	BX	6.5794	0	
03/30/2011	0025968602	11861579	 34549-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970493	11864726	 34549-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025965133	11854942	 34550-1-01	0	LB	BX	6.9984	0	
03/28/2011	0025966206	11857534	 34550-1-01	0	LB	BX	6.9984	0	
03/29/2011	0025966884	11858860	 34550-1-01	0	LB	BX	6.9984	0	
03/29/2011	0025966885	11858861	 34550-1-01	0	LB	BX	6.9984	0	
03/29/2011	0025966886	11858862	 34550-1-01	0	LB	BX	6.9984	0	
03/29/2011	0025966887	11858863	 34550-1-01	0	LB	BX	6.9984	0	
03/29/2011	0025967964	11860335	 34550-1-01	0	LB	BX	6.9984	0	
03/29/2011	0025967965	11860336	 34550-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025970099	11864115	 34550-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025970100	11864120	 34550-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025970101	11864121	 34550-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025970109	11864135	 34550-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025970110	11864136	 34550-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025970977	11865262	 34550-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025970978	11865263	 34550-1-01	0	LB	BX	6.9984	0	
04/01/2011	0025971953	11867132	 34550-1-01	0	LB	BX	7.046	0	
04/01/2011	0025971954	11867133	 34550-1-01	0	LB	BX	6.9984	0	
04/01/2011	0025971955	11867134	 34550-1-01	0	LB	BX	6.9984	0	
04/01/2011	0025971956	11867135	 34550-1-01	0	LB	BX	6.9984	0	
04/01/2011	0025972736	11868235	 34550-1-01	0	LB	BX	7.046	0	
03/31/2011	0025970066	11864032	 34551-1-01	0	LB	BX	6.9984	0	
03/28/2011	0025965037	11854371	 34553-1-01	0	LB	BX	6.9984	0	
03/28/2011	0025965871	11856973	 34553-1-01	0	LB	BX	6.9984	0	
03/28/2011	0025965975	11857110	 34553-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025970831	11865049	 34553-1-01	1	LB	BX	7.046	9.94	
03/31/2011	0025970832	11865050	 34553-1-01	0	LB	BX	6.9984	0	
03/30/2011	0025968807	11861961	 34555-1-01	0	LB	BX	6.5794	0	
03/30/2011	0025968808	11861962	 34555-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970278	11864347	 34555-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967313	11859494	 34557-1-01	0	LB	BX	5	0	
03/29/2011	0025967314	11859495	 34557-1-01	0	LB	BX	5	0	
03/29/2011	0025967315	11859496	 34557-1-01	0	LB	BX	5	0	
03/29/2011	0025967333	11859524	 34557-1-01	0	LB	BX	5	0	
03/29/2011	0025967334	11859525	 34557-1-01	0	LB	BX	5	0	
03/29/2011	0025966671	11858538	 34559-1-01	0	LB	BX	5.6253	0	
03/31/2011	0025969962	11863828	 34559-1-01	0	LB	BX	5.6253	0	
03/31/2011	0025970431	11864534	 34559-1-01	0	LB	BX	5.6253	0	
03/29/2011	0025967631	11859938	 34568-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967632	11859939	 34568-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967633	11859940	 34568-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967634	11859941	 34568-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967635	11859942	 34568-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967636	11859943	 34568-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967637	11859946	 34568-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967642	11859952	 34568-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967643	11859953	 34568-1-01	0	LB	BX	6.5794	0	
03/29/2011	0025967644	11859954	 34568-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025965634	11856552	 34576-1-01	0	LB	BX	6.9984	0	
03/29/2011	0025967755	11860092	 34576-1-01	0	LB	BX	6.9984	0	
03/29/2011	0025967763	11860100	 34576-1-01	0	LB	BX	6.9984	0	
03/29/2011	0025967767	11860104	 34576-1-01	0	LB	BX	6.9984	0	
03/31/2011	0025971175	11865533	 34576-1-01	1	LB	BX	7.046	10.66	
03/31/2011	0025969795	11863543	 34577-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025969796	11863544	 34577-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970883	11865104	 34577-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970440	11864547	 34584-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025965257	11855580	 34586-1-01	0	LB	BX	6.9984	0	
03/28/2011	0025965599	11856455	 34586-1-01	0	LB	BX	6.9984	0	
03/28/2011	0025965678	11856636	 34587-1-01	0	LB	BX	5.6253	0	
03/28/2011	0025965679	11856637	 34587-1-01	0	LB	BX	5.6253	0	
03/28/2011	0025965847	11856949	 34587-1-01	0	LB	BX	5.6253	0	
03/28/2011	0025965848	11856950	 34587-1-01	0	LB	BX	5.6253	0	
03/28/2011	0025965849	11856951	 34587-1-01	0	LB	BX	5.6253	0	
03/29/2011	0025967492	11859760	 34587-1-01	0	LB	BX	5.6253	0	
03/29/2011	0025967563	11859849	 34587-1-01	0	LB	BX	5.6253	0	
03/31/2011	0025970427	11864530	 34587-1-01	0	LB	BX	5.6253	0	
03/31/2011	0025970773	11864989	 34587-1-01	0	LB	BX	5.6253	0	
04/01/2011	0025972540	11867922	 34587-1-01	0	LB	BX	5.6614	0	
04/01/2011	0025972571	11868007	 34587-1-01	0	LB	BX	5.6614	0	
04/01/2011	0025972572	11868008	 34587-1-01	0	LB	BX	5.6614	0	
04/01/2011	0025972576	11868012	 34587-1-01	0	LB	BX	5.6614	0	
03/28/2011	0025965014	11854210	 34589-1-01	0	LB	BX	6.0108	0	
03/28/2011	0025965015	11854211	 34589-1-01	0	LB	BX	6.0108	0	
03/29/2011	0025967458	11859726	 34589-1-01	0	LB	BX	6.0108	0	
03/29/2011	0025967459	11859727	 34589-1-01	0	LB	BX	6.0108	0	
03/29/2011	0025967460	11859728	 34589-1-01	0	LB	BX	6.0108	0	
03/29/2011	0025967478	11859746	 34589-1-01	0	LB	BX	6.0108	0	
03/29/2011	0025967479	11859747	 34589-1-01	0	LB	BX	6.0108	0	
03/29/2011	0025967480	11859748	 34589-1-01	0	LB	BX	6.0108	0	
03/28/2011	0025965092	11854554	 34590-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025965093	11854555	 34590-1-01	0	LB	BX	6.5794	0	
03/30/2011	0025968478	11861341	 34590-1-01	0	LB	BX	6.5794	0	
03/30/2011	0025968479	11861342	 34590-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025969998	11863916	 34590-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025969999	11863917	 34590-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970000	11863918	 34590-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970002	11863936	 34590-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970012	11863970	 34590-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970429	11864532	 34590-1-01	0	LB	BX	6.6235	0	
03/31/2011	0025970430	11864533	 34590-1-01	0	LB	BX	6.6235	0	
03/29/2011	0025966748	11858637	 34600-1-01	0	LB	BX	6.4286	0	
03/28/2011	0025965022	11854218	 34601-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025965138	11854957	 34601-1-01	0	LB	BX	6.5794	0	
03/30/2011	0025968347	11861101	 34601-1-01	0	LB	BX	6.5794	0	
03/30/2011	0025968348	11861102	 34601-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025969813	11863585	 34601-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025969814	11863586	 34601-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025969818	11863590	 34601-1-01	0	LB	BX	6.5794	0	
03/31/2011	0025970373	11864465	 34601-1-01	0	LB	BX	6.5794	0	
03/28/2011	0025966078	11857357	 34946-1-01	0	LB	BX	16.25	0	
03/28/2011	0025966079	11857359	 34946-1-01	0	LB	BX	16.25	0	
03/28/2011	0025966080	11857360	 34946-1-01	0	LB	BX	16.25	0	
03/28/2011	0025966081	11857361	 34946-1-01	0	LB	BX	16.25	0	
03/28/2011	0025966119	11857413	 34946-1-01	0	LB	BX	16.25	0	
03/28/2011	0025966120	11857414	 34946-1-01	0	LB	BX	16.25	0	
03/28/2011	0025966121	11857415	 34946-1-01	0	LB	BX	16.25	0	
03/28/2011	0025966122	11857416	 34946-1-01	0	LB	BX	16.25	0	
03/28/2011	0025966291	11857644	 34946-1-01	0	LB	BX	16.25	0	
03/28/2011	0025966292	11857645	 34946-1-01	0	LB	BX	16.25	0	
03/28/2011	0025966386	11857750	 34946-1-01	0	LB	BX	16.25	0	
03/28/2011	0025966387	11857751	 34946-1-01	0	LB	BX	16.25	0	
