DateOpened	LotNumber	DCTransactionNumber	ProductCode	Available_Alt	PricingUM	AlternateUM	Cost	Available_Prc	PalletID
03/21/2011	14257590  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14257662  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14257675  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14265805  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14265809  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14265847  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14278593  	0	  1137-1-10	0	LB	BX	8.45	0	
03/21/2011	14278594  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14278601  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14278604  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14278609  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14278617  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14278619  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14278625  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	14278816  	0	  1137-1-10	0	LB	BX	8.45	0	00003628        
03/21/2011	0000554143	11842278	  1138-1-01	0	LB	BX	5.7075	0	
03/21/2011	0116867074	11839975	  1138-1-01	1	LB	BX	5.7075	83	
03/21/2011	0116867207	11839976	  1138-1-01	1	LB	BX	5.7075	77.7	
03/21/2011	0116867282	11839977	  1138-1-01	1	LB	BX	5.7075	85.5	
03/21/2011	0116867319	11839978	  1138-1-01	1	LB	BX	5.7075	84.1	
03/21/2011	0000554143	0	  1138-1-08	1	LB	BX	5.7075	77.9	
03/21/2011	0000554142	11842267	  1142-1-01	0	LB	BX	5.15	0	
03/21/2011	0000554147	11842326	  1142-1-01	0	LB	BX	5.15	0	
03/25/2011	0000554949	11853455	  1142-1-01	1	LB	BX	5.15	32.1	
03/21/2011	13598514  	11839207	  1142-1-01	1	LB	BX	5.15	78.9	00003635        
03/21/2011	14272873  	11839208	  1142-1-01	1	LB	BX	5.15	81.1	00003635        
03/21/2011	14274792  	11839209	  1142-1-01	1	LB	BX	5.15	79	00003635        
03/21/2011	14274922  	11839210	  1142-1-01	1	LB	BX	5.15	78.6	00003635        
03/21/2011	14274945  	11839211	  1142-1-01	1	LB	BX	5.15	79.9	00003635        
03/21/2011	14274947  	11839185	  1142-1-01	1	LB	BX	5.15	79.7	00003636        
03/21/2011	14274959  	11839186	  1142-1-01	1	LB	BX	5.15	79.4	00003636        
03/21/2011	14274962  	11839187	  1142-1-01	1	LB	BX	5.15	79.5	00003636        
03/21/2011	14274980  	11839188	  1142-1-01	1	LB	BX	5.15	79.8	00003636        
03/21/2011	14275007  	11839189	  1142-1-01	1	LB	BX	5.15	79.3	00003636        
03/21/2011	14275085  	11839190	  1142-1-01	1	LB	BX	5.15	79.7	00003636        
03/21/2011	14275281  	11839191	  1142-1-01	1	LB	BX	5.15	79.7	00003636        
03/21/2011	14275325  	11839192	  1142-1-01	1	LB	BX	5.15	79	00003636        
03/21/2011	14275343  	11839193	  1142-1-01	1	LB	BX	5.15	79.2	00003636        
03/21/2011	14275403  	11839194	  1142-1-01	1	LB	BX	5.15	79.2	00003636        
03/21/2011	14275430  	11839195	  1142-1-01	1	LB	BX	5.15	79	00003636        
03/21/2011	14275492  	11839196	  1142-1-01	1	LB	BX	5.15	79.6	00003636        
03/21/2011	14275599  	11839197	  1142-1-01	1	LB	BX	5.15	78.9	00003636        
03/21/2011	14275827  	11839198	  1142-1-01	1	LB	BX	5.15	78.8	00003636        
03/21/2011	14275853  	11839199	  1142-1-01	1	LB	BX	5.15	79	00003636        
03/21/2011	14275889  	11839200	  1142-1-01	1	LB	BX	5.15	79.4	00003636        
03/21/2011	14277451  	11839201	  1142-1-01	1	LB	BX	5.15	80	00003636        
03/21/2011	14277454  	11839202	  1142-1-01	1	LB	BX	5.15	79.5	00003636        
03/21/2011	14277519  	11839203	  1142-1-01	1	LB	BX	5.15	79.5	00003636        
03/21/2011	14277624  	11839204	  1142-1-01	1	LB	BX	5.15	79.3	00003636        
03/21/2011	14277665  	11839212	  1142-1-01	1	LB	BX	5.15	79.5	00003635        
03/21/2011	14277678  	11839213	  1142-1-01	1	LB	BX	5.15	79.1	00003635        
03/21/2011	14277717  	11839214	  1142-1-01	1	LB	BX	5.15	80.1	00003635        
03/21/2011	14279681  	11839215	  1142-1-01	1	LB	BX	5.15	78.9	00003635        
03/21/2011	14279682  	11839216	  1142-1-01	1	LB	BX	5.15	77.5	00003635        
03/21/2011	14279691  	11839217	  1142-1-01	1	LB	BX	5.15	78.5	00003635        
03/21/2011	14279732  	11839218	  1142-1-01	1	LB	BX	5.15	79.7	00003635        
03/21/2011	14279778  	11839219	  1142-1-01	1	LB	BX	5.15	80.1	00003635        
03/21/2011	14279783  	11839220	  1142-1-01	1	LB	BX	5.15	79.7	00003635        
03/21/2011	14279798  	11839221	  1142-1-01	1	LB	BX	5.15	79.1	00003635        
03/21/2011	14279814  	11839222	  1142-1-01	1	LB	BX	5.15	79.2	00003635        
03/21/2011	14279834  	11839223	  1142-1-01	1	LB	BX	5.15	79.3	00003635        
03/21/2011	14279946  	11839224	  1142-1-01	1	LB	BX	5.15	80	00003635        
03/21/2011	14279954  	11839225	  1142-1-01	1	LB	BX	5.15	75.1	00003635        
03/21/2011	14279955  	11839226	  1142-1-01	1	LB	BX	5.15	77.9	00003635        
03/21/2011	0000554142	0	  1142-1-08	0	LB	BX	5.15	0	
03/21/2011	0000554147	0	  1142-1-08	0	LB	BX	5.15	0	
03/21/2011	0000554138	11842239	  1168-1-01	1	LB	BX	8.5	67.3	
03/21/2011	0000554139	11842243	  1168-1-01	1	LB	BX	8.5	34.7	
03/21/2011	0000554140	11842245	  1168-1-01	1	LB	BX	8.5	49.2	
03/21/2011	0000554141	11842248	  1168-1-01	1	LB	BX	8.5	50.5	
03/24/2011	0000554761	11850409	  1168-1-01	0	LB	BX	9	0	
03/21/2011	21425831  	11837934	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	21440185  	11837935	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	21440199  	11837936	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	21440210  	11837937	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	21440232  	11837938	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	21440241  	11838214	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	21440275  	11838215	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	21454735  	11837939	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	21454741  	11838216	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22673265  	11838217	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22673276  	11837940	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22673413  	11838218	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22673421  	11837941	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22673422  	11838219	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22673456  	11838220	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22673511  	11837942	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22685009  	11837943	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22685012  	11838221	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22685017  	11838222	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22685023  	11838223	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22685035  	11837944	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22685132  	11838224	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22696411  	11837945	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22696416  	11837946	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22696419  	11838225	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22696422  	11838226	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22696425  	11837947	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22696442  	11838227	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22696457  	11837948	  1168-1-01	0	LB	BX	8.5	0	
03/21/2011	22696516  	11838228	  1168-1-01	0	LB	BX	8.5	0	
03/23/2011	16191979  	11845575	  1168-1-02	1	LB	BX	9.93	67.7	00003602        
03/23/2011	16191980  	11845576	  1168-1-02	1	LB	BX	9.93	62.4	00003602        
03/23/2011	16191981  	11845577	  1168-1-02	1	LB	BX	9.93	68	00003602        
03/23/2011	16191982  	11845578	  1168-1-02	1	LB	BX	9.93	66.4	00003602        
03/23/2011	16191983  	11845579	  1168-1-02	1	LB	BX	9.93	64.6	00003602        
03/23/2011	16191984  	11845580	  1168-1-02	1	LB	BX	9.93	63.4	00003602        
03/23/2011	16191985  	11845581	  1168-1-02	1	LB	BX	9.93	58.7	00003602        
03/23/2011	16191986  	11845582	  1168-1-02	1	LB	BX	9.93	59.2	00003602        
03/23/2011	16191987  	11845583	  1168-1-02	1	LB	BX	9.93	74.3	00003602        
03/23/2011	16191988  	11845584	  1168-1-02	1	LB	BX	9.93	66.8	00003602        
03/23/2011	16191989  	11845585	  1168-1-02	1	LB	BX	9.93	59.9	00003602        
03/23/2011	16191990  	11845586	  1168-1-02	1	LB	BX	9.93	62.4	00003602        
03/23/2011	16191991  	11845587	  1168-1-02	1	LB	BX	9.93	66.1	00003602        
03/23/2011	16191992  	11845588	  1168-1-02	1	LB	BX	9.93	67.5	00003602        
03/23/2011	16191993  	11845589	  1168-1-02	1	LB	BX	9.93	63.8	00003602        
03/23/2011	16191994  	11845590	  1168-1-02	1	LB	BX	9.93	64.3	00003602        
03/23/2011	16191996  	11845591	  1168-1-02	1	LB	BX	9.93	63.3	00003602        
03/23/2011	16192006  	11845592	  1168-1-02	1	LB	BX	9.93	61.1	00003602        
03/23/2011	16192007  	11845593	  1168-1-02	1	LB	BX	9.93	63.4	00003602        
03/23/2011	16192011  	11845594	  1168-1-02	1	LB	BX	9.93	57.2	00003602        
03/23/2011	16192012  	11845595	  1168-1-02	1	LB	BX	9.93	62.5	00003602        
03/23/2011	16192015  	11845596	  1168-1-02	1	LB	BX	9.93	72.1	00003602        
03/23/2011	16192016  	11845597	  1168-1-02	1	LB	BX	9.93	71.8	00003602        
03/23/2011	16192018  	11845598	  1168-1-02	1	LB	BX	9.93	66.7	00003602        
03/23/2011	16192020  	11845599	  1168-1-02	1	LB	BX	9.93	60.5	00003602        
03/23/2011	16284242  	11845634	  1168-1-02	1	LB	BX	9.93	57.8	00003600        
03/23/2011	16284243  	11845635	  1168-1-02	1	LB	BX	9.93	61.5	00003600        
03/23/2011	16284244  	11845636	  1168-1-02	1	LB	BX	9.93	60.6	00003600        
03/23/2011	16284245  	11845637	  1168-1-02	1	LB	BX	9.93	57.8	00003600        
03/23/2011	16284246  	11845638	  1168-1-02	1	LB	BX	9.93	58.5	00003600        
03/23/2011	16284247  	11845639	  1168-1-02	1	LB	BX	9.93	60.4	00003600        
03/23/2011	16284248  	11845640	  1168-1-02	1	LB	BX	9.93	59.5	00003600        
03/23/2011	16284249  	11845641	  1168-1-02	1	LB	BX	9.93	57.5	00003600        
03/23/2011	16284361  	11845642	  1168-1-02	1	LB	BX	9.93	66.6	00003600        
03/23/2011	16284362  	11845643	  1168-1-02	1	LB	BX	9.93	67.2	00003600        
03/23/2011	16284363  	11845644	  1168-1-02	1	LB	BX	9.93	59.8	00003600        
03/23/2011	16284364  	11845645	  1168-1-02	1	LB	BX	9.93	62.2	00003600        
03/21/2011	7707110246	11838659	  1168-1-02	1	LB	BX	9.5	83.6	00003640        
03/21/2011	7707110305	11838660	  1168-1-02	1	LB	BX	9.5	79.4	00003640        
03/21/2011	7707125350	11838661	  1168-1-02	1	LB	BX	9.5	85	00003640        
03/21/2011	7707125711	11838662	  1168-1-02	1	LB	BX	9.5	78.9	00003640        
03/21/2011	0116806797	11838419	  1168-1-05	1	LB	BX	7.8275	81.7	50031322        
03/21/2011	0116806801	11838420	  1168-1-05	1	LB	BX	7.8275	79.6	50031322        
03/21/2011	0116806805	11838421	  1168-1-05	1	LB	BX	7.8275	76.7	50031322        
03/21/2011	0116806807	11838422	  1168-1-05	1	LB	BX	7.8275	79.5	50031322        
03/21/2011	0116806811	11838423	  1168-1-05	1	LB	BX	7.8275	81.8	50031322        
03/21/2011	0116806813	11838424	  1168-1-05	1	LB	BX	7.8275	83.6	50031322        
03/21/2011	0116806821	11838425	  1168-1-05	1	LB	BX	7.8275	75.7	50031322        
03/21/2011	0116806822	11838426	  1168-1-05	1	LB	BX	7.8275	73.1	50031322        
03/21/2011	0116806826	11838427	  1168-1-05	1	LB	BX	7.8275	75.1	50031322        
03/21/2011	0116806832	11838428	  1168-1-05	1	LB	BX	7.8275	68.1	50031322        
03/21/2011	0116833793	11838429	  1168-1-05	1	LB	BX	7.8275	81.2	50031322        
03/21/2011	0116833813	11838430	  1168-1-05	1	LB	BX	7.8275	77.2	50031322        
03/21/2011	0116833818	11838431	  1168-1-05	1	LB	BX	7.8275	82.3	50031322        
03/21/2011	0116833827	11838432	  1168-1-05	1	LB	BX	7.8275	71.2	50031322        
03/21/2011	0116833838	11838433	  1168-1-05	1	LB	BX	7.8275	71.8	50031322        
03/21/2011	0116833843	11838434	  1168-1-05	1	LB	BX	7.8275	83.4	50031322        
03/21/2011	0116833884	11838435	  1168-1-05	1	LB	BX	7.8275	73.2	50031322        
03/21/2011	0116834087	11838436	  1168-1-05	1	LB	BX	7.8275	73.8	50031322        
03/21/2011	0228243511	11838437	  1168-1-05	1	LB	BX	7.8275	83.7	50031322        
03/21/2011	0228243550	11838438	  1168-1-05	1	LB	BX	7.8275	80.4	50031322        
03/21/2011	21425831  	0	  1168-1-05	1	LB	BX	8.5	84.5	00003651        
03/21/2011	21440185  	0	  1168-1-05	1	LB	BX	8.5	82.6	00003651        
03/21/2011	21440199  	0	  1168-1-05	1	LB	BX	8.5	83.2	00003651        
03/21/2011	21440210  	0	  1168-1-05	1	LB	BX	8.5	81.9	00003651        
03/21/2011	21440232  	0	  1168-1-05	1	LB	BX	8.5	85.9	00003651        
03/21/2011	21440241  	0	  1168-1-05	1	LB	BX	8.5	88.2	00003646        
03/21/2011	21440275  	0	  1168-1-05	1	LB	BX	8.5	87.4	00003646        
03/21/2011	21454735  	0	  1168-1-05	1	LB	BX	8.5	84.3	00003651        
03/21/2011	21454741  	0	  1168-1-05	1	LB	BX	8.5	81.4	00003646        
03/21/2011	22673265  	0	  1168-1-05	1	LB	BX	8.5	86.3	00003646        
03/21/2011	22673276  	0	  1168-1-05	1	LB	BX	8.5	89	00003651        
03/21/2011	22673413  	0	  1168-1-05	1	LB	BX	8.5	92.2	00003646        
03/21/2011	22673421  	0	  1168-1-05	1	LB	BX	8.5	92.3	00003651        
03/21/2011	22673422  	0	  1168-1-05	1	LB	BX	8.5	85.5	00003646        
03/21/2011	22673456  	0	  1168-1-05	1	LB	BX	8.5	92.5	00003646        
03/21/2011	22673511  	0	  1168-1-05	1	LB	BX	8.5	84.6	00003651        
03/21/2011	22685009  	0	  1168-1-05	1	LB	BX	8.5	83.7	00003651        
03/21/2011	22685012  	0	  1168-1-05	1	LB	BX	8.5	84.6	00003646        
03/21/2011	22685017  	0	  1168-1-05	1	LB	BX	8.5	85.8	00003646        
03/21/2011	22685023  	0	  1168-1-05	1	LB	BX	8.5	83.8	00003646        
03/21/2011	22685035  	0	  1168-1-05	1	LB	BX	8.5	83.4	00003651        
03/21/2011	22685132  	0	  1168-1-05	1	LB	BX	8.5	87.4	00003646        
03/21/2011	22696411  	0	  1168-1-05	1	LB	BX	8.5	82.2	00003651        
03/21/2011	22696416  	0	  1168-1-05	1	LB	BX	8.5	83.9	00003651        
03/21/2011	22696419  	0	  1168-1-05	1	LB	BX	8.5	81.7	00003646        
03/21/2011	22696422  	0	  1168-1-05	1	LB	BX	8.5	82.4	00003646        
03/21/2011	22696425  	0	  1168-1-05	1	LB	BX	8.5	81.6	00003651        
03/21/2011	22696442  	0	  1168-1-05	1	LB	BX	8.5	83.5	00003646        
03/21/2011	22696457  	0	  1168-1-05	1	LB	BX	8.5	84	00003651        
03/21/2011	22696516  	0	  1168-1-05	1	LB	BX	8.5	83	00003646        
03/21/2011	0116656301	11840118	  1168-1-06	1	LB	BX	7.7475	89.2	50031338        
03/21/2011	0116794955	11840119	  1168-1-06	1	LB	BX	7.7475	70	50031338        
03/21/2011	0116794958	11840120	  1168-1-06	1	LB	BX	7.7475	76.2	50031338        
03/21/2011	0116794972	11840096	  1168-1-06	1	LB	BX	7.7475	75.8	50031339        
03/21/2011	0116794983	11840121	  1168-1-06	1	LB	BX	7.7475	69.8	50031338        
03/21/2011	0116794987	11840122	  1168-1-06	1	LB	BX	7.7475	69.5	50031338        
03/21/2011	0116794988	11840097	  1168-1-06	1	LB	BX	7.7475	63.8	50031339        
03/21/2011	0116806816	11840123	  1168-1-06	1	LB	BX	7.7475	83.5	50031338        
03/21/2011	0116806819	11840124	  1168-1-06	1	LB	BX	7.7475	77.4	50031338        
03/21/2011	0116833755	11840125	  1168-1-06	1	LB	BX	7.7475	72.5	50031338        
03/21/2011	0116833767	11840126	  1168-1-06	1	LB	BX	7.7475	69	50031338        
03/21/2011	0116833787	11840127	  1168-1-06	1	LB	BX	7.7475	68.1	50031338        
03/21/2011	0116833791	11840128	  1168-1-06	1	LB	BX	7.7475	73.2	50031338        
03/21/2011	0116846565	11840129	  1168-1-06	1	LB	BX	7.7475	80	50031338        
03/21/2011	0116846580	11840130	  1168-1-06	1	LB	BX	7.7475	77	50031338        
03/21/2011	0116849651	11840098	  1168-1-06	1	LB	BX	7.7475	69.9	50031339        
03/21/2011	0116849658	11840099	  1168-1-06	1	LB	BX	7.7475	67.7	50031339        
03/21/2011	0116849667	11840100	  1168-1-06	1	LB	BX	7.7475	71.7	50031339        
03/21/2011	0116849678	11840101	  1168-1-06	1	LB	BX	7.7475	72.3	50031339        
03/21/2011	0116849697	11840102	  1168-1-06	1	LB	BX	7.7475	75.2	50031339        
03/21/2011	0116849704	11840103	  1168-1-06	1	LB	BX	7.7475	72.2	50031339        
03/21/2011	0116849716	11840104	  1168-1-06	1	LB	BX	7.7475	79.2	50031339        
03/21/2011	0116849721	11840105	  1168-1-06	1	LB	BX	7.7475	72.1	50031339        
03/21/2011	0116849733	11840106	  1168-1-06	1	LB	BX	7.7475	78.4	50031339        
03/21/2011	0116849754	11840107	  1168-1-06	1	LB	BX	7.7475	79.3	50031339        
03/21/2011	0116849756	11840108	  1168-1-06	1	LB	BX	7.7475	73.2	50031339        
03/21/2011	0116849773	11840109	  1168-1-06	1	LB	BX	7.7475	80.7	50031339        
03/21/2011	0116849778	11840110	  1168-1-06	1	LB	BX	7.7475	77.2	50031339        
03/21/2011	0116849793	11840131	  1168-1-06	1	LB	BX	7.7475	75	50031338        
03/21/2011	0116849804	11840111	  1168-1-06	1	LB	BX	7.7475	68.3	50031339        
03/21/2011	0116849816	11840112	  1168-1-06	1	LB	BX	7.7475	68.1	50031339        
03/21/2011	0116849823	11840113	  1168-1-06	1	LB	BX	7.7475	75.5	50031339        
03/21/2011	0116849835	11840132	  1168-1-06	1	LB	BX	7.7475	79.1	50031338        
03/21/2011	0116849980	11840133	  1168-1-06	1	LB	BX	7.7475	79	50031338        
03/21/2011	0118295087	11840134	  1168-1-06	1	LB	BX	7.7475	83	50031338        
03/21/2011	0118315102	11840135	  1168-1-06	1	LB	BX	7.7475	85	50031338        
03/21/2011	0118325304	11840136	  1168-1-06	1	LB	BX	7.7475	74.7	50031338        
03/21/2011	0118326941	11840137	  1168-1-06	1	LB	BX	7.7475	77	50031338        
03/21/2011	0228209065	11840114	  1168-1-06	1	LB	BX	7.7475	83.6	50031339        
03/21/2011	0228243622	11840115	  1168-1-06	1	LB	BX	7.7475	81.3	50031339        
03/24/2011	0000554761	0	  1168-1-08	0	LB	BX	9	0	
03/21/2011	7607114440	11842567	  1325-1-06	1	LB	BX	9.77	68.8	50031278        
03/21/2011	7607114600	11842568	  1325-1-06	1	LB	BX	9.77	64.9	50031278        
03/21/2011	7607114702	11842569	  1325-1-06	1	LB	BX	9.77	63.5	50031278        
03/21/2011	7607114755	11842570	  1325-1-06	1	LB	BX	9.77	64.1	50031278        
03/21/2011	7607114822	11842571	  1325-1-06	1	LB	BX	9.77	67	50031278        
03/21/2011	7607114935	11842572	  1325-1-06	1	LB	BX	9.77	68	50031278        
03/21/2011	7607115004	11842573	  1325-1-06	1	LB	BX	9.77	67.4	50031278        
03/21/2011	7607115127	11842574	  1325-1-06	1	LB	BX	9.77	67.1	50031278        
03/21/2011	7607115239	11842575	  1325-1-06	1	LB	BX	9.77	67	50031278        
03/21/2011	7607115427	11842576	  1325-1-06	1	LB	BX	9.77	67.9	50031278        
03/21/2011	7607115750	11842577	  1325-1-06	1	LB	BX	9.77	63.6	50031278        
03/21/2011	7607115820	11842578	  1325-1-06	1	LB	BX	9.77	66.3	50031278        
03/21/2011	7707105937	11842579	  1325-1-06	1	LB	BX	9.77	66.1	50031278        
03/21/2011	7707110209	11842580	  1325-1-06	1	LB	BX	9.77	60.1	50031278        
03/21/2011	21455002  	11838229	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21484851  	11838140	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21484852  	11838230	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21484880  	11838231	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21484881  	11838141	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21484889  	11838142	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498382  	11838143	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498389  	11838232	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498400  	11838144	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498406  	11838233	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498410  	11838145	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498412  	11838234	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498418  	11838146	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498433  	11838235	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498437  	11838147	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498441  	11838236	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498443  	11838148	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498455  	11838237	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498460  	11838149	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498461  	11838150	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498463  	11838151	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498473  	11838152	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498480  	11838153	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498498  	11838154	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498501  	11838155	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	21498504  	11838238	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23762642  	11838156	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23762644  	11838157	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23762646  	11838239	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23762648  	11838158	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23762662  	11838159	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23762667  	11838160	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23762673  	11838240	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23773626  	11838241	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23773629  	11838242	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23773637  	11838161	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23773646  	11838243	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23773648  	11838162	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23773653  	11838163	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23773656  	11838244	  1368-1-01	0	LB	BX	9.15	0	
03/21/2011	23773658  	11838245	  1368-1-01	0	LB	BX	9.15	0	
03/23/2011	16284250  	11845652	  1368-1-02	1	LB	BX	10.13	67.9	00003599        
03/23/2011	16284251  	11845653	  1368-1-02	1	LB	BX	10.13	64.4	00003599        
03/23/2011	16284252  	11845654	  1368-1-02	1	LB	BX	10.13	58.9	00003599        
03/23/2011	16284253  	11845655	  1368-1-02	1	LB	BX	10.13	52.6	00003599        
03/23/2011	16284254  	11845656	  1368-1-02	1	LB	BX	10.13	60.5	00003599        
03/23/2011	16284255  	11845657	  1368-1-02	1	LB	BX	10.13	59.6	00003599        
03/23/2011	16284256  	11845658	  1368-1-02	1	LB	BX	10.13	41.1	00003599        
03/23/2011	16284257  	11845659	  1368-1-02	1	LB	BX	10.13	65.3	00003599        
03/23/2011	16284258  	11845660	  1368-1-02	1	LB	BX	10.13	63	00003599        
03/23/2011	16284259  	11845661	  1368-1-02	1	LB	BX	10.13	68.9	00003599        
03/21/2011	0044831515	11838399	  1368-1-05	1	LB	BX	9.4975	58.8	50031321        
03/21/2011	0044831959	11838377	  1368-1-05	1	LB	BX	9.4975	65.5	50031320        
03/21/2011	0044831986	11838378	  1368-1-05	1	LB	BX	9.4975	63	50031320        
03/21/2011	0044831999	11838379	  1368-1-05	1	LB	BX	9.4975	61.2	50031320        
03/21/2011	0044832009	11838380	  1368-1-05	1	LB	BX	9.4975	63	50031320        
03/21/2011	0044832025	11838381	  1368-1-05	1	LB	BX	9.4975	62.5	50031320        
03/21/2011	0044832170	11838400	  1368-1-05	1	LB	BX	9.4975	58.2	50031321        
03/21/2011	0044832191	11838401	  1368-1-05	1	LB	BX	9.4975	66.7	50031321        
03/21/2011	0044832233	11838402	  1368-1-05	1	LB	BX	9.4975	58.1	50031321        
03/21/2011	0044832267	11838403	  1368-1-05	1	LB	BX	9.4975	58.6	50031321        
03/21/2011	0044832299	11838404	  1368-1-05	1	LB	BX	9.4975	73	50031321        
03/21/2011	0044832311	11838405	  1368-1-05	1	LB	BX	9.4975	65.3	50031321        
03/21/2011	0044832349	11838382	  1368-1-05	1	LB	BX	9.4975	68.1	50031320        
03/21/2011	0044832366	11838383	  1368-1-05	1	LB	BX	9.4975	65.8	50031320        
03/21/2011	0044832371	11838384	  1368-1-05	1	LB	BX	9.4975	65.2	50031320        
03/21/2011	0044832374	11838385	  1368-1-05	1	LB	BX	9.4975	64.7	50031320        
03/21/2011	0044832382	11838386	  1368-1-05	1	LB	BX	9.4975	65.7	50031320        
03/21/2011	0044832830	11838406	  1368-1-05	1	LB	BX	9.4975	78.3	50031321        
03/21/2011	0044832961	11838387	  1368-1-05	1	LB	BX	9.4975	65.3	50031320        
03/21/2011	0044833407	11838388	  1368-1-05	1	LB	BX	9.4975	58.9	50031320        
03/21/2011	0044937123	11838389	  1368-1-05	1	LB	BX	9.4975	57.2	50031320        
03/21/2011	0044937147	11838390	  1368-1-05	1	LB	BX	9.4975	65.3	50031320        
03/21/2011	0044937173	11838391	  1368-1-05	1	LB	BX	9.4975	62.5	50031320        
03/21/2011	0044937220	11838392	  1368-1-05	1	LB	BX	9.4975	76.3	50031320        
03/21/2011	0044937244	11838407	  1368-1-05	1	LB	BX	9.4975	59.2	50031321        
